1,2,3,4
284.0,710.4,1224859862,1
273.3,704.3,1224859881,1
265.6,697.5,1224859890,1
296.0,659.6,1224859908,1
276.0,675.7,1224859937,1
256.5,693.0,1224859954,1
251.3,711.4,1224859968,1
250.1,714.9,1224859979,1
246.9,723.7,1224859996,1
250.0,711.2,1224860011,1
255.9,729.6,1224860022,1
242.2,730.5,1224860040,1
239.2,718.4,1224860056,1
243.3,722.4,1224860087,1
238.3,716.2,1224860101,1
245.6,732.2,1224860113,1
240.9,737.1,1224860130,1
242.1,732.0,1224860145,1
238.0,729.4,1224860158,1
237.4,729.6,1224860176,1
236.4,731.6,1224860191,1
237.9,733.3,1224860203,1
228.2,727.6,1224860237,1
215.7,726.2,1224860247,1
219.9,724.2,1224860265,1
232.9,717.5,1224860280,1
261.7,700.5,1224860293,1
271.1,695.9,1224860310,1
258.3,703.7,1224860326,1
254.0,704.5,1224860337,1
259.8,700.1,1224860354,1
236.5,683.8,1224860386,1
165.1,636.4,1224860401,1
195.6,664.3,1224860416,1
228.3,696.4,1224860428,1
220.7,692.1,1224860446,1
257.4,731.3,1224860460,1
271.7,750.2,1224860472,1
251.5,726.5,1224860490,1
248.2,723.0,1224860505,1
256.1,729.6,1224860535,1
291.8,690.2,1224860550,1
279.6,703.3,1224860561,1
282.0,701.0,1224860579,1
290.1,692.8,1224860595,1
281.6,702.2,1224860610,1
280.5,703.3,1224860629,1
289.5,693.6,1224860643,1
287.9,695.0,1224860656,1
326.8,805.1,1224860685,1
320.7,776.0,1224860696,1
307.1,731.7,1224860714,1
269.9,719.6,1224860730,1
256.2,730.2,1224860741,1
424.4,823.0,1224860923,1
325.7,742.4,1224860942,1
318.3,754.6,1224860957,1
313.3,779.5,1224860988,1
318.9,807.8,1224861003,1
319.3,807.7,1224861015,1
320.2,800.9,1224861031,1
320.7,809.4,1224861046,1
321.6,814.6,1224861059,1
323.1,808.5,1224861080,1
326.6,812.5,1224861094,1
327.9,774.5,1224861105,1
331.5,799.8,1224861137,1
348.8,775.0,1224861150,1
379.5,744.1,1224861166,1
413.8,584.7,1224861181,1
390.1,624.2,1224861195,1
365.2,676.5,1224861212,1
350.2,686.3,1224861227,1
335.9,692.1,1224861239,1
313.1,768.7,1224861270,1
281.8,695.2,1224861291,1
266.9,690.0,1224861305,1
264.6,689.8,1224861316,1
258.3,686.5,1224861327,1
301.2,669.4,1224861346,1
307.8,670.1,1224861361,1
296.1,677.8,1224861372,1
272.8,687.1,1224861390,1
276.5,691.4,1224861406,1
285.1,696.0,1224861435,1
283.0,697.4,1224861450,1
275.0,698.1,1224861462,1
258.6,703.3,1224861480,1
258.0,701.9,1224861495,1
255.9,701.7,1224861508,1
252.0,701.3,1224861524,1
249.3,697.5,1224861540,1
252.4,700.1,1224861551,1
248.6,698.9,1224861585,1
251.0,701.1,1224861598,1
250.9,702.4,1224861614,1
261.0,711.9,1224861629,1
259.3,710.1,1224861641,1
260.1,716.6,1224861659,1
259.1,715.8,1224861674,1
259.1,716.5,1224861686,1
257.6,713.8,1224861704,1
251.1,713.9,1224861734,1
251.0,716.5,1224861749,1
251.8,717.5,1224861764,1
253.8,710.0,1224861783,1
250.8,710.6,1224861801,1
251.7,711.6,1224861816,1
251.0,710.4,1224861826,1
250.9,707.1,1224861840,1
254.6,700.5,1224861855,1
244.8,707.7,1224861886,1
257.6,693.9,1224861901,1
262.9,696.7,1224861913,1
262.3,694.5,1224861932,1
264.5,698.9,1224861946,1
263.7,701.1,1224861958,1
251.9,702.5,1224861976,1
248.9,702.3,1224861991,1
249.8,701.9,1224862005,1
246.9,700.6,1224862036,1
245.6,699.7,1224862047,1
242.8,701.4,1224862065,1
244.4,703.4,1224862080,1
243.0,710.7,1224862092,1
239.0,707.2,1224862111,1
236.3,699.9,1224862127,1
238.4,698.0,1224862138,1
240.9,700.5,1224862155,1
240.7,700.7,1224862185,1
236.7,695.0,1224862200,1
237.7,697.2,1224862216,1
238.0,699.2,1224862229,1
240.6,706.5,1224862245,1
240.2,706.7,1224862262,1
240.3,708.2,1224862274,1
240.0,710.7,1224862290,1
240.1,711.7,1224862305,1
236.8,721.4,1224862338,1
236.2,721.2,1224862358,1
237.3,727.7,1224862368,1
236.3,729.5,1224862381,1
239.6,732.0,1224862398,1
246.3,735.3,1224862409,1
238.5,726.4,1224862429,1
233.6,721.6,1224862442,1
233.7,720.9,1224862455,1
290.9,672.8,1224862489,1
282.4,676.8,1224862499,1
278.4,677.8,1224862518,1
255.2,686.3,1224862533,1
243.9,689.4,1224862546,1
216.5,703.7,1224862561,1
217.7,704.4,1224862576,1
218.8,705.2,1224862590,1
217.8,706.6,1224862610,1
227.3,706.1,1224862635,1
230.1,699.7,1224862651,1
238.8,697.8,1224862667,1
269.8,686.8,1224862679,1
276.3,683.5,1224862698,1
272.3,685.3,1224862712,1
254.3,688.1,1224862724,1
257.2,694.8,1224862742,1
248.9,706.7,1224862757,1
251.3,710.3,1224862789,1
243.5,700.8,1224862802,1
239.0,703.6,1224862816,1
236.5,705.9,1224862831,1
236.5,705.7,1224862849,1
236.3,705.6,1224862859,1
233.2,712.4,1224862878,1
234.4,712.7,1224862894,1
238.7,716.6,1224862906,1
238.4,717.0,1224862939,1
234.4,714.0,1224862951,1
235.9,713.2,1224862967,1
258.7,690.9,1224862979,1
261.0,689.0,1224862990,1
257.6,686.5,1224863008,1
257.7,685.4,1224863024,1
260.3,681.1,1224863039,1
261.9,679.3,1224863056,1
261.8,676.2,1224863087,1
265.9,672.4,1224863101,1
260.8,690.3,1224863117,1
254.8,699.6,1224863130,1
307.9,798.2,1224863146,1
303.6,783.5,1224863165,1
299.1,775.5,1224863175,1
263.0,730.7,1224863194,1
242.4,708.5,1224863209,1
238.6,706.1,1224863239,1
237.3,706.2,1224863254,1
241.6,706.7,1224863265,1
240.8,712.2,1224863282,1
239.3,711.4,1224863299,1
239.8,711.0,1224863310,1
243.3,709.1,1224863327,1
292.1,667.7,1224863339,1
277.7,678.5,1224863351,1
275.2,680.2,1224863385,1
265.0,686.0,1224863401,1
245.2,690.5,1224863417,1
261.6,681.6,1224863435,1
286.8,652.4,1224863445,1
299.9,655.6,1224863463,1
310.5,657.6,1224863479,1
293.4,661.9,1224863492,1
295.0,666.3,1224863507,1
260.4,684.7,1224863536,1
250.8,689.5,1224863550,1
249.6,688.3,1224863567,1
247.4,687.0,1224863578,1
246.6,687.2,1224863595,1
245.4,686.5,1224863612,1
240.7,689.1,1224863622,1
242.8,677.3,1224863640,1
239.1,682.1,1224863655,1
241.2,680.7,1224863688,1
241.4,687.4,1224863702,1
248.1,697.1,1224863713,1
250.4,699.0,1224863730,1
252.1,702.7,1224863746,1
237.7,696.1,1224863758,1
239.9,697.6,1224863775,1
245.9,703.1,1224863791,1
254.1,698.9,1224863802,1
351.2,750.8,1224863835,1
333.8,741.4,1224863846,1
281.6,723.5,1224863865,1
274.9,698.1,1224863887,1
271.0,670.5,1224863898,1
251.2,644.8,1224863912,1
254.8,660.9,1224863926,1
252.2,674.6,1224863938,1
252.6,682.4,1224863956,1
188.3,602.2,1224863987,1
184.6,597.5,1224864001,1
218.3,643.6,1224864016,1
226.4,662.1,1224864029,1
224.2,652.2,1224864048,1
239.5,670.0,1224864061,1
249.8,687.4,1224864073,1
249.4,689.7,1224864091,1
248.3,694.3,1224864109,1
245.0,703.7,1224864139,1
244.4,703.5,1224864152,1
241.0,713.3,1224864164,1
240.5,712.2,1224864180,1
240.7,711.2,1224864196,1
244.8,705.9,1224864208,1
242.3,698.3,1224864225,1
246.3,705.0,1224864241,1
245.3,704.6,1224864253,1
277.5,676.4,1224864287,1
247.6,676.1,1224864299,1
245.9,699.8,1224864315,1
254.0,696.2,1224864331,1
274.6,670.9,1224864343,1
297.7,738.0,1224864361,1
302.3,733.6,1224864376,1
287.6,707.2,1224864389,1
303.4,736.3,1224864405,1
273.7,694.9,1224864438,1
289.1,746.4,1224864454,1
281.4,717.5,1224864466,1
267.3,683.8,1224864479,1
293.2,734.1,1224864495,1
298.6,737.1,1224864515,1
289.1,715.6,1224864526,1
274.7,683.0,1224864544,1
268.8,671.1,1224864560,1
300.7,769.1,1224864588,1
298.6,762.0,1224864599,1
314.9,812.0,1224864610,1
319.4,826.2,1224864628,1
318.2,823.1,1224864643,1
319.5,825.5,1224864661,1
360.7,790.5,1224864826,1
392.4,832.5,1224864842,1
378.5,817.3,1224864857,1
368.6,799.1,1224864887,1
371.4,800.4,1224864903,1
360.1,828.3,1224864919,1
362.8,824.3,1224864932,1
366.9,820.8,1224864949,1
367.0,829.3,1224864964,1
362.0,825.5,1224864977,1
355.5,826.7,1224864994,1
347.2,829.4,1224865008,1
345.3,829.5,1224865039,1
339.2,821.2,1224865056,1
300.6,707.3,1224865066,1
281.0,702.8,1224865080,1
294.7,745.7,1224865095,1
318.8,797.3,1224865107,1
310.3,774.2,1224865126,1
259.8,725.1,1224865140,1
234.9,696.4,1224865154,1
221.6,691.6,1224865187,1
225.3,703.4,1224865197,1
224.3,729.1,1224865214,1
221.7,732.5,1224865230,1
218.7,731.2,1224865242,1
213.8,699.8,1224865261,1
217.0,708.6,1224865275,1
220.8,712.2,1224865287,1
225.9,714.6,1224865305,1
249.5,706.7,1224865334,1
264.1,710.2,1224865350,1
265.1,702.7,1224865366,1
267.1,690.9,1224865377,1
270.4,689.9,1224865397,1
269.4,689.3,1224865410,1
269.3,689.1,1224865424,1
269.9,696.2,1224865442,1
268.0,686.8,1224865456,1
258.3,712.0,1224865486,1
240.6,751.7,1224865502,1
244.7,754.2,1224865512,1
244.1,760.6,1224865531,1
325.2,837.2,1224865545,1
312.9,825.2,1224865557,1
302.9,811.9,1224865575,1
280.3,780.4,1224865590,1
252.8,738.3,1224865603,1
249.9,706.6,1224865638,1
249.8,718.3,1224865647,1
255.1,700.0,1224865667,1
259.6,703.5,1224865680,1
260.2,698.3,1224865691,1
255.2,702.3,1224865713,1
248.2,711.8,1224865725,1
247.7,715.3,1224865737,1
239.8,725.6,1224865755,1
236.6,729.6,1224865784,1
235.9,726.8,1224865801,1
235.4,728.6,1224865815,1
234.8,727.5,1224865827,1
229.2,718.2,1224865845,1
231.5,716.6,1224865860,1
267.2,666.2,1224865873,1
270.0,657.3,1224865890,1
241.9,675.2,1224865905,1
254.7,663.1,1224865938,1
253.7,671.1,1224865950,1
253.6,685.9,1224865962,1
249.8,703.8,1224865980,1
249.1,704.3,1224865995,1
247.1,704.3,1224866007,1
248.3,705.3,1224866025,1
250.4,706.4,1224866040,1
249.9,706.5,1224866052,1
249.5,706.7,1224866087,1
247.3,706.6,1224866097,1
244.5,723.0,1224866116,1
244.0,725.4,1224866130,1
241.5,727.9,1224866142,1
243.1,729.3,1224866160,1
245.7,723.8,1224866175,1
246.2,723.7,1224866188,1
246.5,720.4,1224866208,1
271.2,687.2,1224866234,1
273.3,684.3,1224866250,1
263.6,696.9,1224866265,1
259.3,711.5,1224866277,1
260.5,719.5,1224866295,1
264.3,713.3,1224866311,1
270.4,712.9,1224866322,1
276.0,708.8,1224866341,1
279.0,703.3,1224866356,1
287.3,692.5,1224866388,1
290.4,694.8,1224866400,1
294.1,694.4,1224866413,1
292.5,694.8,1224866430,1
290.1,693.0,1224866445,1
288.0,691.2,1224866457,1
280.4,698.9,1224866477,1
276.9,705.6,1224866492,1
249.0,729.3,1224866502,1
245.5,732.7,1224866537,1
244.5,732.5,1224866546,1
237.9,726.1,1224866567,1
239.2,726.6,1224866580,1
242.4,724.5,1224866592,1
269.5,697.9,1224866613,1
266.3,699.9,1224866625,1
263.3,697.5,1224866638,1
271.8,696.4,1224866657,1
273.7,697.4,1224866684,1
267.6,696.4,1224866700,1
266.3,698.7,1224866715,1
268.3,705.9,1224866727,1
277.4,729.8,1224866746,1
277.8,732.5,1224866760,1
274.7,735.3,1224866772,1
270.3,735.5,1224866790,1
267.3,731.2,1224866805,1
258.5,735.3,1224866836,1
255.3,737.1,1224866850,1
250.1,738.1,1224866862,1
244.2,740.8,1224866882,1
244.1,744.7,1224866895,1
245.5,745.4,1224866907,1
245.2,744.5,1224866925,1
245.0,743.5,1224866940,1
246.9,741.4,1224866953,1
249.9,734.4,1224866986,1
252.2,737.5,1224867000,1
252.5,733.7,1224867018,1
244.3,737.3,1224867032,1
234.3,732.2,1224867042,1
241.9,736.4,1224867060,1
237.0,731.2,1224867075,1
237.2,733.5,1224867087,1
236.7,740.1,1224867105,1
233.5,735.7,1224867134,1
304.5,820.8,1224867152,1
288.4,797.8,1224867165,1
265.5,769.2,1224867177,1
272.7,780.4,1224867195,1
250.6,756.2,1224867210,1
233.3,738.6,1224867222,1
233.6,738.9,1224867240,1
232.5,735.7,1224867256,1
239.8,725.7,1224867288,1
249.8,718.1,1224867300,1
275.0,709.4,1224867312,1
286.3,704.1,1224867332,1
285.8,704.4,1224867346,1
281.5,705.3,1224867358,1
276.5,703.5,1224867375,1
274.6,703.1,1224867390,1
273.6,705.3,1224867402,1
264.0,725.9,1224867438,1
263.2,728.3,1224867447,1
264.2,726.4,1224867465,1
266.2,711.0,1224867480,1
268.5,708.3,1224867494,1
272.8,703.4,1224867510,1
272.2,705.4,1224867527,1
271.0,717.7,1224867536,1
269.0,725.0,1224867557,1
272.8,739.8,1224867584,1
273.0,743.7,1224867601,1
273.6,742.3,1224867615,1
275.3,744.5,1224867630,1
300.8,724.0,1224867645,1
257.2,730.9,1224867662,1
256.4,730.4,1224867672,1
282.8,711.1,1224867692,1
295.8,702.0,1224867705,1
299.0,706.9,1224867736,1
292.8,703.1,1224867750,1
281.5,712.7,1224867765,1
274.8,719.0,1224867780,1
270.4,721.2,1224867795,1
272.2,710.0,1224867807,1
269.4,705.8,1224867824,1
288.9,688.7,1224867840,1
297.8,679.7,1224867852,1
287.9,691.7,1224867886,1
292.0,687.5,1224867900,1
280.6,697.3,1224867915,1
263.3,711.5,1224867930,1
252.2,721.7,1224867941,1
243.6,724.1,1224867960,1
243.5,731.7,1224867975,1
241.8,734.0,1224867987,1
241.5,735.3,1224868005,1
241.2,740.0,1224868037,1
244.1,739.5,1224868051,1
243.2,737.4,1224868067,1
242.7,736.6,1224868077,1
241.1,733.8,1224868095,1
242.2,735.3,1224868110,1
251.4,730.8,1224868122,1
260.3,721.6,1224868140,1
266.8,709.5,1224868155,1
272.8,704.4,1224868187,1
297.9,690.9,1224868200,1
312.5,688.7,1224868212,1
298.0,696.1,1224868231,1
298.3,694.4,1224868245,1
292.4,696.8,1224868257,1
278.8,699.6,1224868274,1
275.1,700.7,1224868290,1
270.8,701.1,1224868305,1
268.1,701.2,1224868338,1
270.1,699.3,1224868355,1
285.4,683.6,1224868373,1
296.1,679.0,1224868389,1
301.8,680.1,1224868398,1
301.1,685.0,1224868410,1
312.3,672.3,1224868427,1
312.1,678.5,1224868439,1
300.5,696.3,1224868458,1
277.8,729.2,1224868485,1
268.6,690.9,1224868502,1
270.2,707.4,1224868517,1
275.5,714.9,1224868529,1
274.0,709.3,1224868545,1
275.2,709.8,1224868564,1
274.4,697.2,1224868574,1
277.5,698.5,1224868590,1
277.0,693.4,1224868606,1
278.6,695.9,1224868637,1
278.6,689.7,1224868651,1
278.6,655.6,1224868665,1
276.6,658.3,1224868683,1
277.8,656.9,1224868696,1
262.1,702.0,1224868708,1
260.0,698.5,1224868726,1
252.3,708.4,1224868741,1
251.1,711.5,1224868754,1
335.9,841.9,1224868788,1
326.9,829.3,1224868799,1
329.3,832.2,1224868816,1
299.2,785.7,1224868831,1
290.4,700.3,1224868844,1
286.7,688.5,1224868861,1
286.0,692.2,1224868878,1
288.7,691.3,1224868889,1
296.2,685.3,1224868908,1
280.9,670.6,1224868937,1
285.0,675.0,1224868951,1
279.1,670.3,1224868967,1
278.7,669.9,1224868982,1
277.3,669.2,1224868996,1
273.3,669.3,1224869011,1
271.9,671.3,1224869024,1
271.8,671.4,1224869043,1
271.9,670.4,1224869056,1
256.5,686.4,1224869089,1
258.6,685.1,1224869101,1
282.9,680.6,1224869117,1
285.8,678.3,1224869131,1
276.4,686.1,1224869146,1
248.8,685.8,1224869159,1
578.3,1057.7,1224869300,1
349.1,793.7,1224869319,1
309.8,765.2,1224869328,1
291.5,764.6,1224869338,1
283.0,758.3,1224869357,1
287.5,766.8,1224869400,1
287.9,772.8,1224869429,1
293.4,767.8,1224869445,1
286.2,765.2,1224869460,1
279.6,758.6,1224869472,1
242.6,679.4,1224869493,1
243.5,682.2,1224869506,1
236.8,667.6,1224869536,1
245.2,650.2,1224869553,1
251.6,648.7,1224869563,1
269.3,645.5,1224869580,1
267.9,649.0,1224869596,1
260.4,660.9,1224869607,1
248.3,688.7,1224869626,1
245.4,690.7,1224869641,1
246.4,688.7,1224869653,1
226.0,695.1,1224869687,1
228.1,698.6,1224869702,1
226.7,696.8,1224869716,1
242.4,691.8,1224869732,1
266.9,682.8,1224869742,1
252.2,705.7,1224869760,1
247.1,696.4,1224869776,1
249.3,699.4,1224869787,1
251.0,701.0,1224869805,1
252.5,699.3,1224869837,1
259.5,704.0,1224869850,1
267.6,706.7,1224869866,1
261.1,706.9,1224869877,1
250.9,688.2,1224869895,1
243.5,682.2,1224869911,1
246.5,684.6,1224869922,1
245.7,686.6,1224869942,1
246.5,689.2,1224869956,1
244.3,692.4,1224869988,1
246.7,703.3,1224870003,1
240.9,702.9,1224870012,1
235.0,705.7,1224870030,1
224.0,701.4,1224870045,1
226.5,699.2,1224870057,1
223.9,698.4,1224870075,1
221.9,700.1,1224870090,1
221.0,702.1,1224870105,1
220.4,703.7,1224870138,1
224.6,699.7,1224870148,1
246.4,680.5,1224870165,1
242.7,681.3,1224870181,1
236.1,682.3,1224870192,1
239.0,677.5,1224870210,1
249.9,664.4,1224870225,1
240.2,674.2,1224870239,1
239.8,671.0,1224870255,1
240.4,663.9,1224870284,1
230.6,671.6,1224870300,1
239.0,667.9,1224870316,1
254.1,665.2,1224870327,1
241.3,698.7,1224870345,1
238.2,705.0,1224870361,1
230.3,700.1,1224870374,1
225.1,693.3,1224870391,1
228.3,683.7,1224870406,1
222.1,685.3,1224870436,1
227.0,671.6,1224870451,1
249.7,649.4,1224870462,1
260.5,640.9,1224870480,1
255.7,643.2,1224870495,1
261.6,653.5,1224870509,1
253.5,669.7,1224870525,1
246.0,670.8,1224870540,1
264.8,638.3,1224870554,1
252.0,651.0,1224870586,1
238.1,663.5,1224870599,1
225.3,672.5,1224870616,1
224.5,670.9,1224870631,1
224.8,669.5,1224870642,1
225.8,669.2,1224870660,1
231.9,681.4,1224870675,1
232.4,684.6,1224870687,1
232.7,685.6,1224870705,1
227.1,658.9,1224870737,1
224.5,659.0,1224870751,1
226.0,664.6,1224870765,1
225.5,664.3,1224870777,1
226.3,671.5,1224870795,1
230.9,688.6,1224870808,1
210.1,687.7,1224870820,1
205.3,686.2,1224870838,1
215.7,695.2,1224870853,1
193.8,700.9,1224870889,1
202.8,682.3,1224870904,1
208.9,673.0,1224870916,1
224.2,649.7,1224870933,1
218.8,668.0,1224870947,1
228.9,656.7,1224870956,1
237.6,653.2,1224870973,1
226.8,645.6,1224870988,1
211.8,647.2,1224871000,1
218.8,633.0,1224871034,1
233.2,655.2,1224871050,1
232.0,653.8,1224871067,1
212.0,620.3,1224871082,1
193.8,586.6,1224871096,1
233.9,639.9,1224871112,1
272.6,711.9,1224871128,1
275.3,716.2,1224871140,1
275.6,715.5,1224871156,1
260.1,696.5,1224871187,1
232.7,664.6,1224871203,1
223.5,654.1,1224871217,1
221.7,655.0,1224871230,1
220.9,654.4,1224871248,1
223.9,648.8,1224871264,1
222.3,656.0,1224871277,1
212.2,660.3,1224871291,1
219.8,658.9,1224871307,1
212.9,652.5,1224871341,1
234.5,628.6,1224871355,1
234.3,632.9,1224871365,1
229.7,637.2,1224871383,1
235.1,644.6,1224871399,1
235.8,661.4,1224871412,1
250.3,620.6,1224871426,1
247.9,613.2,1224871442,1
246.3,610.1,1224871457,1
247.6,603.0,1224871491,1
247.4,602.5,1224871500,1
250.5,603.3,1224871519,1
260.9,607.8,1224871533,1
263.4,605.4,1224871547,1
266.2,612.4,1224871562,1
260.7,636.2,1224871578,1
264.5,637.8,1224871590,1
260.6,651.5,1224871608,1
238.1,638.4,1224871637,1
235.6,623.4,1224871649,1
217.7,641.8,1224871664,1
223.9,642.3,1224871678,1
231.5,649.8,1224871695,1
228.3,653.7,1224871709,1
231.4,649.5,1224871721,1
230.7,653.2,1224871744,1
231.8,651.3,1224871757,1
243.8,647.1,1224871791,1
240.2,648.3,1224871805,1
236.6,651.4,1224871818,1
238.2,657.8,1224871832,1
231.8,671.0,1224871848,1
231.2,671.6,1224871860,1
230.0,674.3,1224871876,1
224.3,671.1,1224871894,1
222.8,670.8,1224871905,1
222.7,663.9,1224871935,1
298.0,776.7,1224871945,1
300.6,769.0,1224871963,1
295.9,751.8,1224871978,1
276.8,706.4,1224871992,1
258.8,664.4,1224872013,1
268.8,677.9,1224872026,1
290.9,708.0,1224872037,1
273.0,682.1,1224872054,1
274.0,679.8,1224872083,1
276.6,686.6,1224872104,1
303.7,741.6,1224872117,1
309.2,750.6,1224872130,1
268.5,689.7,1224872147,1
255.6,673.9,1224872163,1
246.5,664.9,1224872175,1
236.7,661.8,1224872194,1
256.1,690.9,1224872208,1
237.2,663.5,1224872241,1
236.1,664.9,1224872253,1
229.6,688.0,1224872266,1
230.7,691.6,1224872279,1
232.8,698.7,1224872296,1
243.3,698.0,1224872306,1
222.9,718.3,1224872324,1
223.4,711.2,1224872339,1
225.5,714.0,1224872351,1
224.1,712.0,1224872390,1
225.9,710.4,1224872401,1
230.3,707.1,1224872417,1
230.4,707.1,1224872433,1
230.4,706.3,1224872445,1
225.9,695.9,1224872463,1
267.4,737.5,1224872477,1
279.4,750.2,1224872490,1
277.3,746.5,1224872508,1
236.6,715.4,1224872537,1
214.5,704.0,1224872548,1
207.0,693.2,1224872563,1
206.7,693.9,1224872575,1
204.2,702.3,1224872593,1
205.1,699.8,1224872612,1
213.3,694.0,1224872625,1
216.5,691.7,1224872642,1
218.5,697.5,1224872654,1
221.4,697.9,1224872687,1
231.0,685.1,1224872699,1
235.7,682.6,1224872711,1
228.6,693.6,1224872731,1
237.3,707.9,1224872744,1
236.8,709.2,1224872756,1
236.1,710.3,1224872776,1
235.3,709.3,1224872790,1
235.7,695.7,1224872801,1
231.6,699.0,1224872837,1
230.9,697.9,1224872852,1
227.7,689.3,1224872868,1
242.2,688.5,1224872881,1
248.0,673.0,1224872893,1
250.8,668.7,1224872910,1
244.9,661.8,1224872926,1
217.7,629.3,1224872938,1
234.7,610.1,1224872956,1
237.8,618.4,1224872984,1
240.9,624.6,1224873000,1
234.3,619.8,1224873015,1
231.2,657.2,1224873029,1
229.5,673.2,1224873047,1
226.6,680.5,1224873060,1
226.6,689.3,1224873072,1
224.5,683.6,1224873090,1
223.5,678.1,1224873108,1
231.8,676.8,1224873137,1
240.5,673.6,1224873151,1
231.6,684.7,1224873164,1
229.1,694.4,1224873180,1
222.9,708.1,1224873196,1
221.3,711.0,1224873207,1
225.6,707.4,1224873225,1
235.1,701.1,1224873241,1
226.1,717.1,1224873254,1
230.0,716.0,1224873287,1
227.0,719.7,1224873300,1
225.3,720.5,1224873317,1
224.1,712.4,1224873331,1
223.4,712.5,1224873342,1
224.6,713.1,1224873360,1
226.9,714.2,1224873377,1
236.6,701.9,1224873389,1
249.7,682.3,1224873406,1
260.4,658.0,1224873438,1
266.8,660.0,1224873451,1
260.6,666.6,1224873466,1
260.2,665.1,1224873479,1
236.6,680.9,1224873495,1
246.2,690.6,1224873511,1
251.2,686.7,1224873523,1
252.6,682.0,1224873538,1
221.7,716.4,1224873554,1
230.8,707.3,1224873585,1
221.3,720.2,1224873598,1
221.4,720.8,1224873610,1
226.2,728.2,1224873633,1
223.5,724.4,1224873648,1
238.1,722.1,1224873661,1
234.2,716.6,1224873677,1
230.9,713.6,1224873694,1
241.0,684.7,1224873708,1
249.7,678.9,1224873739,1
250.3,676.8,1224873746,1
255.1,667.1,1224873763,1
272.7,660.3,1224873778,1
258.7,670.5,1224873790,1
261.3,689.8,1224873808,1
257.4,697.5,1224873823,1
272.8,678.7,1224873840,1
273.5,677.4,1224873856,1
278.6,659.0,1224873885,1
285.8,658.1,1224873901,1
289.9,664.4,1224873917,1
248.2,694.5,1224873929,1
236.7,706.6,1224873946,1
242.9,706.8,1224873963,1
241.1,707.6,1224873976,1
239.1,703.3,1224873991,1
250.8,649.4,1224874007,1
235.4,690.6,1224874038,1
250.2,646.6,1224874053,1
254.1,636.6,1224874063,1
264.8,635.2,1224874081,1
299.6,719.6,1224874097,1
315.2,755.4,1224874109,1
308.1,739.3,1224874126,1
254.4,708.9,1224874141,1
225.7,694.1,1224874155,1
213.3,692.6,1224874192,1
214.4,699.0,1224874199,1
230.2,700.6,1224874216,1
226.8,699.5,1224874231,1
227.7,703.2,1224874246,1
229.2,698.2,1224874263,1
224.2,707.2,1224874276,1
217.7,711.4,1224874287,1
221.0,707.8,1224874304,1
221.3,709.9,1224874333,1
220.1,713.5,1224874350,1
220.1,714.6,1224874364,1
224.0,714.3,1224874378,1
226.4,715.5,1224874398,1
228.3,714.9,1224874414,1
235.6,715.4,1224874425,1
240.5,714.6,1224874439,1
242.5,712.7,1224874456,1
245.0,707.5,1224874484,1
