766.0,293.4,359570481,T
766.0,293.4,359570511,T
785.6,277.8,359570526,T
785.2,284.2,359570572,T
795.1,323.7,359570603,T
792.7,494.6,359570619,T
787.6,389.5,359570646,T
775.2,390.4,359570662,T
734.6,413.1,359570691,T
736.6,409.6,359570706,T
191.1,200.5,359570754,T
134.4,181.6,359570796,T
131.0,191.0,359570826,T
184.2,181.2,359570842,T
508.7,439.2,359570872,T
610.1,505.7,359570920,T
615.7,520.6,359570933,T
608.3,506.6,359570978,T
605.6,467.0,359571006,T
567.3,433.3,359571024,T
590.8,438.3,359571052,T
576.3,416.6,359571068,T
640.2,424.9,359571096,T
618.6,377.1,359571114,T
619.0,380.1,359571142,T
576.2,356.3,359571158,T
550.7,269.3,359571203,T
519.3,189.4,359571232,T
497.2,178.4,359571247,T
507.3,175.6,359571292,T
506.4,174.5,359571322,T
500.2,231.1,359571382,T
512.5,258.5,359571414,T
499.2,235.9,359571427,T
495.4,231.1,359571458,T
510.7,208.7,359571472,T
509.7,197.3,359571502,T
507.0,219.5,359571516,T
492.0,247.2,359571546,T
508.0,248.4,359571561,T
540.5,266.2,359571592,T
560.8,276.0,359571607,T
571.0,287.6,359571683,T
593.8,312.4,359571728,T
-167.7,-63.9,359572042,T
-167.7,-63.9,359572057,T
-167.7,-63.9,359572106,T
-167.7,-63.9,359572133,T
-167.7,-63.9,359572147,T
-167.7,-63.9,359572178,T
316.2,-11.7,359572296,T
110.7, 76.3,359572313,T
-41.2,-84.5,359572327,T
-74.0,-123.2,359572343,T
52.3, -2.9,359572359,T
-42.9,-96.1,359572371,T
-30.7,-87.5,359572403,T
-77.0,-131.6,359572416,T
-21.0,-101.1,359572434,T
64.6,-35.2,359572446,T
203.0, 59.8,359572476,T
263.1, 98.6,359572491,T
554.9,274.8,359572523,T
615.0,250.9,359572567,T
625.1,252.3,359572611,T
607.0,271.6,359572657,T
607.8,241.1,359572703,T
612.3,206.6,359572716,T
643.5,223.3,359572746,T
642.1,222.6,359572762,T
647.3,222.8,359572791,T
634.9,192.6,359572806,T
585.7,595.7,359572881,T
595.1,689.0,359572896,T
573.3,621.5,359572926,T
561.0,620.6,359572941,T
531.1,729.5,359572972,T
515.5,779.3,359573018,T
514.0,752.7,359573032,T
519.2,671.4,359573062,T
532.4,710.8,359573076,T
530.8,687.3,359573091,T
535.0,660.9,359573107,T
533.0,635.2,359573122,T
585.8,730.0,359573155,T
665.5,736.2,359573166,T
635.3,688.9,359573182,T
615.8,662.3,359573196,T
575.8,629.0,359573211,T
571.9,624.4,359573229,T
533.0,561.7,359573242,T
542.1,570.7,359573256,T
496.6,506.5,359573272,T
439.6,414.9,359573304,T
344.3,325.2,359573316,T
242.1,227.9,359573334,T
193.9,209.0,359573349,T
172.0,180.6,359573362,T
174.6,188.7,359573377,T
170.7,197.4,359573394,T
171.3,199.6,359573408,T
52.8,115.3,359573422,T
63.1,104.1,359573453,T
-41.8, 25.5,359573466,T
-10.5, 34.7,359573481,T
-12.8, 18.3,359573497,T
-129.0,-67.8,359573512,T
-18.5, -0.7,359573526,T
-79.5,-41.7,359573541,T
-46.8,-10.7,359573556,T
28.4, 43.0,359573572,T
154.2,118.8,359573603,T
215.6,149.0,359573616,T
70.1, 63.6,359573633,T
174.7,125.1,359573649,T
200.5,150.3,359573662,T
57.0, 55.9,359573678,T
-31.3, -1.1,359573692,T
-62.1,-20.6,359573706,T
-74.3,-29.8,359573721,T
8.3, 63.7,359573753,T
-219.5,-103.4,359573768,T
190.6,169.1,359573783,T
12.7, 37.2,359573796,T
-193.4,-94.8,359573812,T
-135.1,-49.1,359573826,T
-17.7, 74.4,359573842,T
-183.8,-56.3,359573856,T
-127.4, 36.7,359573872,T
-133.8, 43.2,359573902,T
-107.3, 70.3,359573918,T
-108.2, 68.3,359573934,T
-279.5,-97.6,359573948,T
-257.5,-72.0,359573963,T
-132.1, 51.6,359573976,T
75.8,264.1,359574007,T
361.2,692.9,359574022,T
510.8,805.2,359574055,T
498.5,895.3,359574068,T
530.0,952.5,359574081,T
235.1,557.2,359574097,T
193.2,498.8,359574112,T
-57.9,147.3,359574125,T
-65.0,141.9,359574141,T
-29.4,195.7,359574156,T
-117.2, 70.7,359574171,T
-47.4,169.8,359574202,T
-134.9, 43.7,359574217,T
-159.3,  8.6,359574232,T
-16.2,215.3,359574246,T
236.0,583.1,359574277,T
424.9,860.1,359574293,T
492.0,958.3,359574322,T
489.3,960.7,359574368,T
502.3,955.3,359574413,T
499.1,963.0,359574457,T
495.1,966.0,359574471,T
507.9,1134.0,359574502,T
529.1,1058.4,359574516,T
526.9,1059.8,359574547,T
487.2,951.2,359574561,T
487.7,948.8,359574591,T
497.1,967.2,359574605,T
515.7,1036.5,359574652,T
511.8,1026.6,359574681,T
467.0,924.8,359574697,T
468.8,900.5,359574726,T
499.6,909.5,359574741,T
556.7,989.0,359574771,T
650.2,962.1,359574802,T
630.4,991.3,359574816,T
632.1,1000.5,359574834,T
659.3,984.9,359574847,T
719.4,918.4,359574862,T
727.8,817.6,359574877,T
701.4,724.0,359574892,T
722.5,786.8,359574922,T
642.0,689.5,359574982,T
641.5,690.4,359574996,T
628.2,516.7,359575012,T
633.0,460.7,359575026,T
635.1,408.2,359575041,T
661.2,337.2,359575057,T
665.4,341.6,359575070,T
637.6,313.6,359575118,T
641.5,316.7,359575131,T
627.6,297.0,359575162,T
626.1,292.5,359575177,T
580.3,216.9,359575207,T
591.1,218.2,359575221,T
546.9,114.5,359575252,T
