1705.3,534.6,362067805,W
1720.8,534.8,362067818,W
1683.5,551.4,362067851,W
1688.1,550.8,362067861,W
1516.1,605.0,362067879,W
1441.7,612.5,362067893,W
1445.1,605.0,362067907,W
1520.3,577.7,362067924,W
1466.2,603.3,362067938,W
1476.0,596.6,362067953,W
1502.5,583.3,362067969,W
1372.0,710.9,362068013,W
1397.1,681.5,362068029,W
1359.5,669.9,362068058,W
1362.8,693.7,362068103,W
1399.4,680.8,362068150,W
1402.8,634.6,362068163,W
1401.1,649.0,362068176,W
1372.7,684.7,362068193,W
1356.0,768.4,362068208,W
1343.0,776.8,362068239,W
1332.0,772.5,362068254,W
1290.2,761.2,362068266,W
1320.3,732.0,362068300,W
1379.3,675.4,362068312,W
1371.4,654.3,362068329,W
1349.9,659.6,362068344,W
1362.0,618.4,362068358,W
1378.6,576.6,362068373,W
1351.8,608.6,362068388,W
1376.2,579.0,362068401,W
1317.0,617.8,362068418,W
1330.5,540.7,362068447,W
1320.4,539.8,362068464,W
1316.9,566.3,362068478,W
1308.8,564.0,362068490,W
1328.0,468.7,362068508,W
1322.2,524.6,362068522,W
1319.3,501.4,362068536,W
1316.6,501.0,362068555,W
1315.1,503.4,362068568,W
1305.7,506.4,362068600,W
1305.4,528.2,362068613,W
1306.7,498.8,362068627,W
1310.2,526.0,362068643,W
1308.3,510.8,362068660,W
1327.2,495.4,362068671,W
1335.3,522.3,362068688,W
1329.9,538.1,362068704,W
1324.5,521.4,362068717,W
1319.3,528.8,362068751,W
1330.3,507.8,362068761,W
1323.4,507.6,362068778,W
1324.9,518.5,362068794,W
1350.0,486.6,362068805,W
1371.4,518.7,362068824,W
1368.0,534.4,362068840,W
1367.2,546.2,362068852,W
1344.1,539.5,362068869,W
1340.4,449.2,362068900,W
1339.0,440.7,362068914,W
1338.3,464.6,362068929,W
1357.0,476.8,362068941,W
1385.7,510.5,362068974,W
1354.5,560.8,362069018,W
1385.2,524.8,362069064,W
1394.3,514.3,362069078,W
1390.8,470.7,362069096,W
1388.8,466.0,362069108,W
1404.4,486.9,362069121,W
1404.1,487.0,362069140,W
1407.3,504.8,362069155,W
1409.1,514.6,362069167,W
1414.7,514.7,362069200,W
1418.7,537.9,362069211,W
1435.3,576.6,362069243,W
1465.7,614.4,362069290,W
1488.8,612.4,362069303,W
1474.8,602.8,362069319,W
1420.3,581.8,362069349,W
1392.9,539.1,362069363,W
1402.2,535.1,362069381,W
1413.2,529.6,362069392,W
1393.9,446.3,362069408,W
1402.3,453.9,362069427,W
1418.7,453.3,362069438,W
1411.0,431.7,362069454,W
1423.0,413.1,362069469,W
1416.2,385.0,362069500,W
1436.0,392.9,362069514,W
1379.9,403.8,362069527,W
1372.4,396.9,362069543,W
1427.9,425.6,362069559,W
1474.0,380.8,362069572,W
1449.2,322.2,362069589,W
1458.0,323.8,362069604,W
1451.7,289.6,362069619,W
1447.8,233.3,362069650,W
1454.9,259.7,362069663,W
1440.6,328.1,362069679,W
1417.1,339.7,362069693,W
1373.8,356.0,362069708,W
1355.0,384.5,362069723,W
1361.9,426.4,362069740,W
1387.0,463.7,362069755,W
1392.4,486.3,362069768,W
1379.0,481.5,362069797,W
1381.4,479.1,362069813,W
1491.3,347.5,362069828,W
1503.6,364.0,362069841,W
1570.3,353.4,362069857,W
1572.0,363.5,362069874,W
1564.3,356.2,362069885,W
1524.4,390.1,362069904,W
1515.3,416.4,362069918,W
1435.0,487.2,362069951,W
1419.3,505.1,362069977,W
1441.1,547.0,362069993,W
1429.3,552.9,362070008,W
1401.0,609.6,362070020,W
1282.0,245.0,362070399,W
1215.9,560.1,362070415,W
1241.5,499.4,362070425,W
1255.4,467.5,362070445,W
1216.7,571.5,362070459,W
1231.6,541.8,362070471,W
1237.1,548.0,362070488,W
1248.2,592.9,362070504,W
1249.7,574.2,362070516,W
1279.3,592.4,362070550,W
1296.2,576.9,362070561,W
1315.7,583.6,362070579,W
1325.1,612.4,362070594,W
1321.4,627.5,362070606,W
1321.6,636.1,362070638,W
1320.0,634.0,362070651,W
1309.1,625.9,362070668,W
1298.8,613.2,362070699,W
1305.5,615.7,362070713,W
1334.8,564.8,362070728,W
1303.4,614.3,362070741,W
1302.8,614.9,362070759,W
1297.5,632.0,362070774,W
1341.0,566.5,362070786,W
1351.5,552.0,362070804,W
1330.8,588.8,362070819,W
1327.0,604.9,362070849,W
1352.1,644.5,362070864,W
1376.6,628.4,362070877,W
1429.6,638.0,362070911,W
1504.1,630.3,362070921,W
1518.5,619.4,362070938,W
1516.1,606.7,362070953,W
1503.4,588.2,362070967,W
1495.3,578.9,362071000,W
1444.4,585.7,362071011,W
1420.2,578.6,362071029,W
1442.5,546.2,362071043,W
1463.7,526.2,362071057,W
1340.6,628.8,362071073,W
1307.8,663.5,362071088,W
1350.4,622.0,362071101,W
1303.2,672.1,362071119,W
1411.3,598.5,362071151,W
1435.6,583.5,362071163,W
1381.2,646.0,362071179,W
1377.8,632.2,362071192,W
1421.1,609.8,362071208,W
1404.5,621.1,362071225,W
1419.4,607.1,362071237,W
1380.2,660.0,362071254,W
1380.6,662.2,362071270,W
1342.5,705.3,362071300,W
1325.0,707.3,362071314,W
1279.3,697.3,362071325,W
1270.5,695.0,362071343,W
1280.9,697.6,362071359,W
1303.0,703.2,362071371,W
1329.2,733.5,362071388,W
1330.8,736.7,362071405,W
1336.9,742.6,362071416,W
1339.9,740.2,362071451,W
1337.5,748.5,362071461,W
1333.5,752.2,362071479,W
1328.3,751.1,362071493,W
1321.6,749.6,362071507,W
1322.7,748.7,362071523,W
1321.2,747.1,362071542,W
1336.8,720.5,362071552,W
1330.8,696.9,362071569,W
1328.6,694.2,362071599,W
1324.1,696.4,362071613,W
1340.8,645.0,362071632,W
1342.7,639.2,362071642,W
1346.5,662.5,362071659,W
1345.6,671.0,362071673,W
1345.0,692.7,362071685,W
1363.3,636.3,362071703,W
1358.7,659.7,362071719,W
1364.7,630.7,362071751,W
1356.5,647.5,362071764,W
1375.2,596.9,362071776,W
1367.2,584.8,362071794,W
1358.6,593.5,362071811,W
1343.0,644.8,362071821,W
1342.0,643.2,362071838,W
1346.5,625.7,362071855,W
1384.3,587.8,362071867,W
1310.0,614.0,362071900,W
1354.4,578.0,362071912,W
1364.3,572.0,362071930,W
1369.1,570.0,362071944,W
1384.6,564.7,362071973,W
1403.7,545.5,362071989,W
1410.7,492.9,362072002,W
1450.4,479.7,362072019,W
1454.6,469.8,362072050,W
1422.1,470.8,362072063,W
1420.6,470.7,362072078,W
1331.0,476.4,362072108,W
1349.3,475.7,362072123,W
1358.8,480.4,362072136,W
1362.6,500.0,362072153,W
1363.9,523.6,362072169,W
1379.7,525.9,362072201,W
1417.9,495.6,362072216,W
1425.2,500.1,362072227,W
1421.3,491.6,362072245,W
1410.1,495.3,362072260,W
1413.5,491.6,362072274,W
1412.9,470.5,362072297,W
1412.5,467.3,362072306,W
1395.1,441.3,362072319,W
1403.6,442.9,362072352,W
1420.6,452.1,362072364,W
1409.2,448.6,362072380,W
1397.5,506.3,362072394,W
1384.3,560.2,362072407,W
1434.9,609.0,362072423,W
1451.0,597.4,362072439,W
1467.8,610.3,362072454,W
1491.0,620.8,362072469,W
1414.2,588.7,362072498,W
1341.6,606.3,362072513,W
1348.0,588.9,362072528,W
1349.0,589.9,362072541,W
1362.7,574.4,362072561,W
1397.1,540.8,362072575,W
1409.6,527.1,362072586,W
1336.3,500.8,362072603,W
1360.9,508.8,362072619,W
1356.8,504.2,362072652,W
1361.3,510.0,362072664,W
1376.8,510.7,362072677,W
1368.5,511.3,362072696,W
1377.3,511.2,362072709,W
1402.7,534.2,362072722,W
1401.5,522.1,362072739,W
1404.1,522.5,362072755,W
1411.6,522.9,362072766,W
1464.9,538.3,362072799,W
1482.2,540.2,362072813,W
1497.2,568.7,362072830,W
1464.7,571.5,362072845,W
1504.5,566.8,362072859,W
1462.3,559.1,362072888,W
1139.8,222.5,362073249,W
1013.6,-82.4,362073279,W
1073.6, 38.9,362073295,W
1159.3,285.5,362073324,W
1152.5,268.5,362073339,W
1178.8,343.8,362073352,W
1216.5,442.7,362073368,W
1223.4,462.8,362073398,W
1234.7,507.2,362073415,W
1240.2,525.1,362073429,W
1245.2,539.0,362073444,W
1259.1,532.3,362073458,W
1259.5,544.6,362073473,W
1456.0,413.7,362073488,W
1441.3,369.5,362073504,W
1453.1,362.2,362073521,W
1399.5,443.8,362073549,W
1384.0,431.2,362073563,W
1373.1,449.3,362073577,W
1345.0,498.3,362073593,W
1352.2,418.0,362073609,W
1341.8,473.3,362073622,W
1359.5,480.3,362073638,W
1451.8,503.3,362073654,W
1430.2,527.8,362073667,W
1439.0,528.5,362073700,W
1433.1,568.7,362073712,W
1394.3,555.1,362073729,W
1386.7,558.3,362073743,W
1399.3,566.5,362073757,W
1392.4,553.6,362073773,W
1400.2,535.5,362073789,W
1395.1,539.8,362073801,W
1390.6,531.2,362073818,W
1372.3,511.6,362073849,W
1401.0,532.9,362073879,W
1404.3,533.2,362073892,W
1413.7,543.0,362073909,W
1390.6,526.4,362073924,W
1424.2,516.9,362073937,W
1419.4,514.4,362073954,W
1415.8,514.0,362073969,W
1384.6,493.3,362074000,W
1391.0,498.8,362074014,W
1394.3,490.1,362074027,W
1382.6,484.4,362074043,W
1400.7,492.4,362074059,W
1391.2,487.6,362074074,W
1398.7,505.2,362074089,W
1405.6,516.3,362074103,W
1404.3,514.0,362074119,W
1402.7,519.2,362074150,W
1427.8,537.2,362074180,W
1426.7,521.9,362074193,W
1424.9,521.0,362074207,W
1420.0,513.4,362074224,W
1426.6,514.3,362074238,W
1446.9,507.9,362074252,W
1471.0,513.0,362074268,W
1474.3,515.0,362074297,W
1488.3,528.7,362074315,W
1486.9,552.9,362074330,W
1480.3,560.1,362074341,W
1467.8,572.4,362074359,W
1464.5,577.2,362074374,W
1433.4,573.9,362074386,W
1429.8,577.5,362074404,W
1414.1,591.6,362074418,W
1355.8,561.6,362074449,W
1357.3,561.3,362074464,W
1381.5,569.6,362074478,W
1431.1,613.4,362074494,W
1430.4,607.2,362074509,W
1437.2,587.1,362074521,W
1439.0,597.7,362074539,W
1441.9,596.0,362074553,W
1438.2,596.6,362074568,W
1432.8,599.3,362074600,W
1433.0,602.4,362074613,W
1413.5,607.4,362074629,W
1410.7,607.1,362074647,W
1412.4,604.9,362074656,W
1414.0,603.6,362074673,W
1407.0,604.5,362074690,W
1418.9,596.4,362074701,W
1417.1,583.0,362074718,W
1461.7,557.0,362074747,W
1469.8,555.8,362074763,W
1454.8,560.3,362074779,W
1450.7,562.5,362074793,W
1430.9,563.4,362074810,W
1424.2,558.0,362074823,W
1423.2,535.4,362074837,W
1419.7,533.8,362074853,W
1406.4,524.7,362074869,W
1395.1,520.3,362074902,W
1398.7,529.7,362074917,W
1403.4,534.1,362074929,W
1414.3,531.9,362074946,W
1379.9,521.2,362074958,W
1382.5,521.2,362074972,W
1380.8,519.5,362074990,W
1380.9,517.9,362075003,W
1396.4,504.3,362075018,W
1400.5,487.3,362075050,W
1424.0,473.6,362075062,W
1426.8,481.5,362075078,W
1418.4,494.3,362075093,W
1405.8,499.0,362075107,W
1363.2,512.9,362075125,W
1368.5,512.2,362075139,W
1368.0,518.8,362075150,W
1056.4,307.9,362075529,W
1212.9,527.3,362075544,W
1214.9,605.0,362075557,W
1232.5,651.7,362075573,W
1243.0,653.5,362075589,W
1256.3,643.2,362075602,W
1301.6,639.8,362075618,W
1292.8,629.5,362075648,W
1269.7,612.1,362075666,W
1298.4,622.2,362075680,W
1312.5,617.2,362075691,W
1321.0,619.8,362075708,W
1311.8,654.4,362075726,W
1296.0,720.6,362075737,W
1314.4,698.5,362075753,W
1319.6,693.5,362075769,W
1324.6,694.9,362075813,W
1345.2,622.3,362075829,W
1321.6,614.1,362075845,W
1308.0,609.0,362075858,W
1317.5,592.7,362075871,W
1356.7,553.4,362075888,W
1350.1,574.3,362075903,W
1363.9,556.6,362075916,W
1354.4,583.1,362075949,W
1368.1,567.7,362075962,W
1347.2,591.4,362075978,W
1347.3,595.8,362075995,W
1382.3,578.3,362076006,W
1360.6,587.5,362076025,W
1330.5,596.8,362076040,W
1330.4,597.8,362076050,W
1313.0,608.2,362076068,W
1304.4,614.7,362076113,W
1289.9,621.3,362076130,W
1330.6,600.1,362076140,W
1297.2,611.5,362076158,W
1285.8,614.4,362076173,W
1312.9,598.0,362076185,W
1340.9,591.9,362076204,W
1313.1,626.3,362076218,W
1299.3,631.7,362076249,W
1293.7,622.6,362076263,W
1318.4,595.7,362076276,W
1303.3,535.0,362076293,W
1316.7,462.2,362076308,W
1351.4,467.5,362076321,W
1414.4,524.0,362076337,W
1460.1,561.8,362076353,W
1446.8,546.7,362076367,W
1461.8,547.6,362076401,W
1486.0,624.7,362076411,W
1521.8,632.5,362076429,W
1527.3,631.6,362076443,W
1504.9,653.2,362076455,W
1530.6,699.5,362076473,W
1521.6,661.0,362076487,W
1539.1,737.5,362076501,W
1534.5,725.4,362076547,W
1498.0,581.1,362076564,W
1506.9,567.8,362076578,W
1531.8,573.5,362076592,W
1539.2,568.7,362076608,W
1549.9,575.5,362076623,W
1561.0,585.5,362076636,W
1573.5,596.0,362076652,W
1576.6,598.9,362076667,W
1577.7,595.7,362076698,W
1588.4,565.3,362076714,W
1587.8,565.0,362076727,W
1584.3,562.2,362076744,W
1572.2,576.4,362076758,W
1565.6,578.6,362076772,W
1564.2,589.0,362076788,W
1556.1,596.5,362076803,W
1563.8,630.8,362076816,W
1581.5,690.5,362076852,W
1586.2,705.9,362076861,W
1549.8,685.8,362076878,W
1560.1,695.9,362076895,W
1568.3,677.4,362076905,W
1561.0,634.8,362076923,W
1552.3,658.7,362076938,W
1549.4,674.3,362076951,W
1572.6,624.8,362076969,W
1550.4,680.8,362076998,W
1543.2,727.0,362077013,W
1544.6,711.2,362077029,W
1573.7,630.5,362077040,W
1553.7,677.6,362077059,W
1571.7,631.6,362077073,W
1555.4,650.8,362077086,W
1551.8,657.3,362077104,W
1570.5,614.3,362077119,W
1537.8,651.9,362077149,W
1486.9,717.2,362077166,W
1477.5,727.1,362077176,W
1457.3,740.1,362077194,W
1441.8,746.9,362077211,W
1439.0,749.5,362077221,W
1431.6,753.1,362077239,W
1429.1,763.0,362077254,W
1432.8,763.3,362077268,W
1432.9,765.6,362077300,W
1439.6,758.2,362077312,W
1370.6,781.0,362077329,W
1338.9,780.6,362077346,W
1339.2,784.5,362077355,W
1321.7,790.2,362077373,W
1266.0,778.8,362077389,W
1273.8,779.8,362077401,W
1304.5,755.1,362077418,W
1328.8,736.7,362077447,W
1378.8,683.5,362077463,W
1400.9,651.7,362077479,W
1388.8,671.5,362077490,W
1469.6,590.4,362077508,W
1455.1,604.6,362077524,W
1439.5,620.5,362077536,W
1466.1,606.4,362077553,W
1438.1,642.4,362077569,W
1393.2,688.2,362077601,W
1360.6,708.7,362077614,W
1368.6,620.1,362077627,W
1398.5,596.4,362077644,W
1399.5,612.9,362077661,W
1384.9,640.6,362077670,W
1382.8,644.0,362077689,W
1382.1,599.3,362077704,W
1380.6,589.3,362077716,W
1303.3,631.9,362077749,W
1325.7,598.8,362077762,W
1364.3,573.0,362077778,W
1374.7,580.7,362077794,W
1359.6,603.3,362077807,W
1370.5,600.3,362077824,W
1382.3,583.5,362077839,W
1392.0,579.4,362077852,W
1350.6,617.8,362077869,W
1385.4,591.3,362077896,W
1393.6,548.1,362077914,W
1391.4,544.0,362077929,W
1420.7,521.1,362077941,W
1422.6,517.8,362077959,W
1414.1,522.4,362077974,W
1399.2,557.1,362077986,W
1398.2,568.0,362078003,W
1399.9,578.8,362078021,W
1409.1,583.0,362078049,W
1473.5,538.1,362078064,W
1470.6,539.7,362078077,W
1437.1,558.0,362078094,W
1415.0,574.8,362078109,W
1439.8,532.4,362078123,W
1440.0,525.7,362078139,W
1440.2,522.5,362078154,W
1446.7,515.1,362078166,W
1458.8,488.9,362078199,W
1496.0,423.3,362078211,W
1507.1,409.9,362078228,W
1490.7,448.4,362078244,W
1493.2,442.3,362078256,W
1469.9,488.6,362078273,W
1457.0,508.6,362078290,W
1473.0,490.6,362078302,W
1405.5,494.4,362078320,W
1403.4,495.4,362078347,W
1371.7,499.8,362078363,W
1375.4,500.8,362078379,W
1402.0,502.1,362078391,W
1323.0,461.8,362078411,W
1323.0,475.1,362078424,W
1419.2,487.8,362078436,W
1416.8,491.6,362078453,W
1417.3,491.9,362078468,W
1406.1,507.8,362078513,W
1445.7,509.5,362078526,W
1445.9,515.8,362078543,W
1361.6,530.6,362078559,W
1386.5,525.8,362078571,W
1395.5,487.5,362078588,W
1365.6,517.2,362078603,W
1373.5,519.4,362078616,W
1377.2,534.1,362078650,W
1382.9,632.0,362078662,W
1385.9,601.6,362078679,W
1410.5,588.5,362078694,W
1418.7,564.2,362078706,W
1410.1,551.7,362078725,W
1353.0,640.1,362078739,W
1361.9,617.9,362078752,W
1359.0,611.5,362078768,W
1370.7,627.6,362078796,W
1363.2,632.4,362078814,W
1360.7,627.9,362078829,W
1364.5,642.6,362078842,W
1366.1,624.6,362078858,W
1368.4,620.4,362078873,W
1405.9,545.0,362078904,W
1429.9,504.6,362078949,W
1331.0,433.3,362079219,W
1309.4,481.7,362079247,W
1310.3,456.5,362079262,W
1339.8,431.9,362079278,W
1364.9,431.6,362079292,W
1354.7,423.2,362079308,W
1336.4,441.9,362079323,W
1327.6,452.6,362079335,W
1308.9,467.1,362079353,W
1324.2,454.9,362079368,W
1307.7,469.8,362079399,W
1313.6,470.8,362079412,W
1348.6,498.0,362079428,W
1337.9,476.9,362079445,W
1337.9,473.0,362079459,W
1351.6,489.3,362079472,W
1358.3,503.0,362079488,W
1360.3,498.5,362079504,W
1361.1,497.0,362079516,W
1352.9,494.4,362079549,W
1353.2,493.1,362079563,W
1342.7,496.3,362079578,W
1345.3,499.2,362079593,W
1336.0,511.1,362079608,W
1351.9,506.1,362079624,W
1385.1,480.7,362079639,W
1386.0,484.7,362079652,W
1386.2,486.8,362079668,W
1409.6,477.0,362079697,W
1382.6,505.8,362079712,W
1373.6,515.1,362079730,W
1373.2,515.0,362079741,W
1385.2,506.0,362079759,W
1419.9,512.2,362079773,W
1453.3,510.7,362079787,W
1496.9,475.5,362079805,W
1516.7,480.6,362079818,W
1520.5,537.1,362079850,W
1501.4,573.6,362079865,W
1497.3,568.8,362079876,W
1471.6,627.5,362079895,W
1465.1,638.0,362079909,W
1452.6,644.8,362079922,W
1439.6,644.4,362079939,W
1408.2,684.0,362079953,W
1393.9,686.5,362079966,W
1395.0,652.5,362079999,W
1401.8,644.3,362080011,W
1391.3,672.5,362080029,W
1411.5,638.0,362080043,W
1418.0,644.1,362080056,W
1404.7,676.9,362080074,W
1406.8,676.4,362080091,W
1413.7,660.5,362080100,W
1332.8,681.7,362080119,W
1385.8,631.8,362080148,W
1440.1,585.9,362080164,W
1446.3,591.8,362080178,W
1480.0,569.2,362080192,W
1472.3,551.0,362080209,W
1462.0,553.8,362080225,W
1492.8,528.2,362080237,W
1489.2,528.2,362080254,W
1437.5,540.3,362080269,W
1453.9,546.9,362080300,W
1464.9,563.0,362080314,W
1486.6,530.0,362080327,W
1485.9,534.8,362080343,W
1468.4,522.1,362080358,W
1444.5,541.4,362080372,W
1452.4,548.5,362080388,W
1449.9,554.1,362080403,W
1446.6,556.7,362080416,W
1438.2,565.3,362080450,W
1444.0,560.8,362080462,W
1440.3,563.7,362080479,W
1434.9,561.4,362080494,W
1424.9,561.7,362080508,W
1422.2,568.5,362080524,W
1423.5,576.3,362080541,W
1431.5,583.2,362080552,W
1434.6,584.4,362080568,W
1437.3,583.1,362080599,W
1471.0,582.0,362080613,W
1468.5,584.5,362080629,W
1465.2,580.5,362080641,W
1442.2,592.0,362080660,W
1423.4,588.5,362080674,W
1424.5,582.9,362080687,W
1446.2,534.7,362080702,W
1439.9,534.4,362080718,W
1424.2,538.1,362080749,W
1391.7,540.8,362080763,W
1372.9,486.3,362080777,W
1370.8,495.3,362080793,W
1379.9,534.2,362080809,W
1401.0,573.2,362080821,W
1400.6,573.5,362080839,W
1400.2,579.6,362080855,W
1386.0,579.2,362080866,W
1379.6,598.4,362080899,W
1372.3,598.8,362080911,W
1352.1,598.7,362080928,W
1360.1,601.3,362080944,W
1359.5,600.7,362080958,W
1353.4,612.9,362080973,W
1347.7,612.5,362080989,W
1349.0,620.2,362081002,W
1355.3,628.0,362081019,W
1368.2,643.4,362081047,W
1411.7,584.1,362081064,W
1409.1,597.2,362081078,W
1411.2,596.3,362081091,W
1397.9,622.3,362081108,W
1382.3,644.6,362081124,W
1394.9,615.1,362081135,W
1396.4,623.2,362081154,W
1394.4,634.6,362081168,W
1427.9,585.0,362081199,W
1424.0,585.7,362081214,W
1407.6,621.0,362081226,W
1353.8,762.7,362081243,W
1350.0,746.3,362081259,W
1409.2,620.4,362081270,W
1371.6,687.2,362081290,W
1373.2,679.3,362081304,W
1400.6,637.5,362081315,W
1370.3,692.6,362081349,W
1371.7,695.7,362081361,W
1381.4,680.4,362081378,W
1397.2,678.4,362081396,W
1401.8,672.7,362081407,W
1446.7,623.4,362081440,W
1461.1,607.9,362081450,W
1533.0,571.7,362081468,W
1517.7,599.9,362081498,W
1505.2,624.1,362081514,W
1494.8,614.1,362081529,W
1502.4,641.4,362081541,W
1468.0,629.8,362081559,W
1450.1,649.6,362081574,W
1466.1,601.0,362081588,W
1462.8,603.4,362081604,W
1474.0,578.6,362081619,W
1456.8,599.1,362081663,W
1436.4,601.7,362081677,W
1438.7,625.5,362081694,W
1436.7,612.1,362081709,W
1434.8,626.9,362081722,W
1416.7,635.0,362081739,W
1448.2,612.6,362081754,W
1485.1,645.1,362081828,W
1172.9,286.3,362082144,W
1608.6,699.6,362082158,W
1612.9,698.4,362082189,W
1615.4,697.7,362082249,W
