865.8,491.6,360294684,2
669.2,533.1,360294712,2
759.6,507.4,360294729,2
787.0,503.6,360294772,2
840.6,639.6,360294799,2
845.0,627.8,360294816,2
790.7,639.1,360294844,2
813.4,599.5,360294863,2
793.8,655.2,360294891,2
772.5,721.3,360294933,2
795.7,696.0,360294952,2
829.4,743.1,360294979,2
988.5,767.6,360294997,2
943.6,785.1,360295025,2
886.3,798.2,360295042,2
997.2,973.5,360295069,2
928.3,846.9,360295087,2
915.7,871.3,360295115,2
931.5,899.0,360295131,2
920.9,892.6,360295159,2
981.4,863.1,360295178,2
894.8,803.5,360295222,2
877.9,794.1,360295248,2
884.7,817.6,360295266,2
1040.0,872.0,360295312,2
942.6,821.4,360295339,2
908.9,778.5,360295383,2
938.9,809.9,360295404,2
1013.0,684.1,360295429,2
1014.8,678.0,360295446,2
998.5,680.0,360295476,2
1004.2,694.8,360295492,2
998.5,696.0,360295520,2
999.8,710.8,360295536,2
1028.7,702.5,360295564,2
1022.1,712.8,360295581,2
1050.6,677.2,360295609,2
952.5,824.9,360295629,2
996.7,756.6,360295674,2
1103.7,845.6,360295747,2
1106.5,833.4,360295761,2
1126.9,855.7,360295787,2
1119.6,813.8,360295834,2
1125.2,826.7,360295854,2
971.2,831.9,360296349,2
967.0,811.9,360296374,2
972.2,820.2,360296393,2
981.9,846.5,360296420,2
985.2,839.5,360296439,2
1042.4,823.8,360296453,2
1072.5,815.7,360296462,2
1072.5,815.0,360296481,2
1011.6,788.7,360296496,2
1008.8,783.5,360296508,2
999.3,776.3,360296528,2
1021.8,765.8,360296542,2
1021.3,733.6,360296574,2
1021.1,722.4,360296587,2
1019.3,697.4,360296598,2
1004.3,569.5,360296618,2
991.9,603.7,360296634,2
982.2,589.9,360296646,2
945.0,618.0,360296663,2
949.7,617.7,360296677,2
940.4,607.2,360296689,2
926.6,620.7,360296723,2
983.9,525.3,360296735,2
971.2,546.8,360296752,2
958.4,573.5,360296767,2
958.5,578.7,360296780,2
924.8,640.2,360296797,2
910.4,658.0,360296812,2
905.0,665.0,360296826,2
914.1,650.0,360296842,2
892.2,663.6,360296870,2
932.5,614.0,360296886,2
920.8,627.2,360296902,2
914.8,635.3,360296931,2
902.6,653.0,360296946,2
899.3,668.4,360296961,2
898.7,671.6,360296977,2
895.4,670.0,360296993,2
890.9,677.1,360297022,2
889.1,677.8,360297037,2
891.3,677.1,360297049,2
893.0,680.4,360297068,2
953.9,627.0,360297084,2
1004.4,635.6,360297096,2
1098.8,596.1,360297111,2
1138.4,578.3,360297127,2
1316.3,566.3,360297141,2
1511.1,550.9,360297174,2
1507.8,575.2,360297184,2
1499.0,638.4,360297202,2
1446.6,690.9,360297218,2
1434.1,690.9,360297230,2
1412.0,686.6,360297248,2
1369.7,694.1,360297262,2
1305.9,682.0,360297275,2
1252.4,696.2,360297293,2
1232.6,702.7,360297321,2
1267.5,807.0,360297337,2
1295.5,832.2,360297355,2
1260.6,785.2,360297365,2
1250.9,766.0,360297382,2
1245.9,762.7,360297397,2
1251.0,761.8,360297411,2
1311.7,751.2,360297429,2
1349.0,768.8,360297442,2
1313.7,761.5,360297474,2
1374.3,818.2,360297488,2
1383.9,810.2,360297500,2
1425.7,834.4,360297517,2
1432.1,810.2,360297534,2
1435.1,775.8,360297543,2
1445.9,945.3,360297562,2
1439.2,939.7,360297577,2
1426.1,841.4,360297590,2
1420.0,825.7,360297624,2
1430.0,881.6,360297635,2
1393.8,839.7,360297667,2
1340.3,918.5,360297680,2
1346.5,860.7,360297711,2
1331.6,898.0,360297725,2
1310.6,969.8,360297742,2
1357.2,877.1,360297770,2
1393.3,828.6,360297787,2
1453.8,751.5,360297804,2
1456.0,756.7,360297813,2
1519.5,644.9,360297832,2
1493.2,788.0,360297849,2
1505.4,748.3,360297859,2
1504.1,752.8,360297878,2
1520.3,767.3,360297892,2
1518.2,752.6,360297925,2
1527.7,730.8,360297937,2
1526.0,742.7,360297950,2
1577.0,722.2,360297968,2
1581.9,687.3,360297984,2
1589.7,677.0,360297995,2
1554.4,655.9,360298011,2
1564.6,658.6,360298027,2
1566.7,659.0,360298040,2
1676.7,615.4,360298075,2
1653.4,619.9,360298085,2
1678.3,589.6,360298102,2
1664.4,585.7,360298117,2
1666.1,590.5,360298130,2
1615.3,590.5,360298147,2
1611.3,595.5,360298162,2
1612.5,589.0,360298177,2
1599.9,585.0,360298191,2
1599.5,597.0,360298223,2
1594.8,591.5,360298239,2
1582.8,597.0,360298253,2
1564.6,618.0,360298265,2
1535.0,633.4,360298282,2
1497.5,643.1,360298297,2
1484.4,653.4,360298310,2
1485.3,637.8,360298327,2
1477.6,632.8,360298343,2
1455.9,642.3,360298374,2
1490.7,627.0,360298388,2
1489.2,621.4,360298400,2
1492.3,612.4,360298417,2
1481.5,609.6,360298433,2
1463.2,614.1,360298447,2
1434.9,643.6,360298464,2
1446.7,654.8,360298478,2
1458.6,642.3,360298492,2
1461.0,659.0,360298524,2
1461.1,661.0,360298536,2
1490.1,629.4,360298551,2
1505.2,598.5,360298568,2
1492.3,625.1,360298582,2
1476.4,650.5,360298598,2
1415.5,660.1,360298612,2
1419.1,660.1,360298627,2
1425.5,656.4,360298641,2
1440.6,634.6,360298671,2
1434.1,637.4,360298686,2
1435.4,634.6,360298704,2
1435.0,636.9,360298714,2
1443.5,638.9,360298732,2
1443.4,634.9,360298748,2
1445.0,625.2,360298759,2
1452.3,613.8,360298777,2
1456.8,609.8,360298793,2
1471.0,591.9,360298826,2
1491.0,586.8,360298836,2
1489.8,596.1,360298849,2
1497.8,628.2,360298866,2
1493.0,632.9,360298882,2
1488.4,629.3,360298894,2
1487.7,629.8,360298912,2
1489.0,627.7,360298928,2
1490.9,629.0,360298941,2
1492.0,625.6,360298974,2
1492.5,626.1,360298985,2
