1021.3,180.4,1143188893,1
1037.3,278.6,1143188906,1
1037.0,205.8,1143188924,1
1037.3,247.2,1143188941,1
1037.7,223.7,1143188951,1
1038.7,211.4,1143188966,1
1035.9,251.9,1143188983,1
1053.6,289.6,1143188997,1
1052.4,291.2,1143189030,1
1056.3,327.4,1143189042,1
1127.2,148.1,1143189059,1
1108.8,202.5,1143189076,1
1118.8,224.4,1143189087,1
1125.3,212.0,1143189103,1
1128.7,318.2,1143189120,1
1106.7,467.4,1143189131,1
1100.5,503.7,1143189147,1
1095.2,568.6,1143189177,1
1097.2,528.1,1143189210,1
1100.9,333.7,1143189220,1
1104.0,351.1,1143189236,1
1076.8,334.1,1143189252,1
1082.3,330.9,1143189266,1
1088.8,323.7,1143189280,1
1066.5,384.6,1143189296,1
1046.1,455.5,1143189327,1
1047.4,455.0,1143189343,1
1035.7,496.7,1143189354,1
1032.6,486.2,1143189370,1
1061.8,429.4,1143189386,1
1042.9,543.6,1143189399,1
1056.5,527.2,1143189415,1
1064.2,492.4,1143189432,1
1077.0,417.9,1143189481,1
1070.3,394.5,1143189506,1
1056.2,409.7,1143189522,1
1054.8,513.4,1143189536,1
1051.6,586.8,1143189550,1
1054.6,557.1,1143189567,1
1054.8,554.6,1143189581,1
1043.0,477.9,1143189595,1
1040.6,480.6,1143189626,1
1040.1,427.2,1143189641,1
1039.8,405.1,1143189658,1
1031.4,429.7,1143189670,1
1026.1,452.5,1143189685,1
1023.9,522.8,1143189702,1
1026.5,498.9,1143189715,1
1022.3,483.0,1143189731,1
1024.9,501.7,1143189748,1
1000.6,411.8,1143189776,1
1012.1,441.7,1143189792,1
1020.8,452.8,1143189805,1
1013.9,431.7,1143189820,1
1024.3,459.2,1143189837,1
1021.5,450.7,1143189849,1
1009.0,417.4,1143189868,1
1022.8,453.3,1143189884,1
1004.8,401.9,1143189899,1
1001.4,445.9,1143189928,1
997.9,437.3,1143189940,1
964.5,359.1,1143189955,1
963.9,358.6,1143189972,1
976.4,427.2,1143189985,1
973.0,425.0,1143190000,1
976.5,444.4,1143190017,1
968.1,475.1,1143190036,1
958.2,425.9,1143190053,1
965.5,485.9,1143190084,1
963.3,459.5,1143190100,1
968.1,499.8,1143190118,1
972.5,487.5,1143190136,1
984.5,468.2,1143190147,1
999.0,491.8,1143190160,1
1005.8,489.1,1143190169,1
995.9,445.4,1143190182,1
1013.2,471.4,1143190200,1
1032.8,476.3,1143190230,1
1083.4,501.3,1143190244,1
1117.7,516.2,1143190255,1
1114.9,496.3,1143190270,1
1106.2,473.4,1143190287,1
1108.2,516.7,1143190300,1
1104.5,537.5,1143190316,1
1122.5,591.2,1143190333,1
1125.9,614.9,1143190346,1
1106.5,589.2,1143190381,1
1128.5,627.8,1143190391,1
1148.6,666.4,1143190405,1
1105.7,578.0,1143190422,1
1132.3,625.8,1143190436,1
1133.3,632.4,1143190450,1
1097.8,606.1,1143190467,1
1099.0,620.8,1143190479,1
1082.3,577.6,1143190495,1
1085.2,587.1,1143190544,1
1097.6,597.4,1143190566,1
1101.2,579.2,1143190583,1
1124.4,554.2,1143190599,1
1126.6,571.4,1143190623,1
1096.7,478.4,1143190639,1
1083.2,434.7,1143190656,1
1089.0,452.2,1143190687,1
1105.7,508.1,1143190698,1
1097.4,471.3,1143190709,1
1147.2,581.8,1143190723,1
1140.0,570.8,1143190741,1
1151.3,595.7,1143190751,1
1166.3,618.7,1143190765,1
1157.8,588.8,1143190785,1
1156.5,588.1,1143190797,1
1156.9,615.3,1143190828,1
1146.2,599.4,1143190839,1
1148.9,664.3,1143190857,1
1156.3,677.3,1143190873,1
1161.1,685.5,1143190884,1
1136.7,612.6,1143190903,1
1152.0,631.8,1143190918,1
1144.5,624.1,1143190930,1
1138.8,619.2,1143190947,1
1117.9,587.9,1143190976,1
1116.8,568.7,1143190992,1
1153.2,623.4,1143191009,1
1145.9,617.6,1143191020,1
1171.1,652.5,1143191035,1
1121.1,584.3,1143191066,1
1083.5,529.2,1143191081,1
1052.2,484.2,1143191097,1
1053.6,489.2,1143191127,1
1128.4,613.5,1143191144,1
1109.1,559.0,1143191154,1
1125.7,591.3,1143191172,1
1147.2,609.9,1143191189,1
1154.6,616.8,1143191200,1
1147.1,598.2,1143191218,1
1165.0,632.4,1143191233,1
1155.6,611.6,1143191246,1
1164.2,639.6,1143191281,1
1145.3,600.2,1143191291,1
1075.3,382.4,1143191305,1
1092.8,426.5,1143191323,1
1066.9,366.7,1143191338,1
1058.1,405.0,1143191352,1
1055.5,476.4,1143191367,1
1052.6,526.5,1143191381,1
1050.5,554.5,1143191397,1
1033.4,566.4,1143191426,1
1028.6,560.0,1143191440,1
1050.6,533.9,1143191458,1
1050.8,530.0,1143191470,1
1144.6,491.9,1143191486,1
1152.0,491.9,1143191504,1
1110.5,492.8,1143191514,1
1146.3,482.3,1143191547,1
1123.9,396.8,1143191584,1
1123.8,420.1,1143191602,1
1187.6,665.2,1143191618,1
1165.2,623.1,1143191633,1
1133.8,592.2,1143191646,1
1090.2,643.5,1143191656,1
1089.8,574.6,1143191667,1
1082.1,568.1,1143191683,1
1075.1,627.1,1143191696,1
1063.1,639.4,1143191730,1
1061.1,655.0,1143191739,1
1063.9,633.7,1143191756,1
1064.5,580.1,1143191772,1
1072.2,606.2,1143191785,1
1068.7,536.1,1143191801,1
1067.3,542.2,1143191818,1
1068.1,573.7,1143191830,1
1065.2,558.2,1143191845,1
1061.7,599.6,1143191877,1
1054.9,565.8,1143191892,1
1055.1,565.1,1143191909,1
1045.3,618.8,1143191921,1
1045.3,581.3,1143191935,1
1044.7,560.6,1143191957,1
1044.1,605.7,1143191966,1
1044.8,588.5,1143191980,1
1044.9,586.7,1143191998,1
1045.4,599.0,1143192026,1
1043.3,594.3,1143192042,1
1043.5,637.2,1143192054,1
1043.1,631.6,1143192071,1
1038.9,597.7,1143192088,1
1031.3,633.4,1143192099,1
1036.6,631.7,1143192116,1
1037.4,608.9,1143192132,1
1035.9,630.1,1143192145,1
1033.3,635.6,1143192178,1
1022.3,427.0,1143192206,1
1022.0,450.6,1143192223,1
1043.3,543.0,1143192234,1
1047.7,557.1,1143192250,1
1044.1,534.9,1143192266,1
1047.6,585.3,1143192281,1
1044.9,565.5,1143192296,1
1046.2,597.0,1143192326,1
1040.6,544.1,1143192341,1
1035.5,519.4,1143192357,1
1041.3,584.4,1143192369,1
1023.6,448.2,1143192389,1
1025.1,476.7,1143192403,1
1006.4,432.9,1143192430,1
1011.9,489.3,1143192446,1
969.1,478.0,1143192476,1
974.5,528.1,1143192492,1
968.6,493.5,1143192505,1
954.6,471.8,1143192521,1
1037.4,582.1,1143192535,1
1028.3,551.6,1143192565,1
1028.6,528.9,1143192582,1
1008.4,437.4,1143192595,1
1058.0,592.4,1143192627,1
1037.6,577.4,1143192644,1
1062.0,579.5,1143192661,1
1083.2,589.0,1143192669,1
1099.9,628.1,1143192680,1
1114.0,621.0,1143192697,1
1112.6,614.8,1143192714,1
1095.7,598.7,1143192724,1
1078.3,602.7,1143192741,1
1140.0,674.0,1143192780,1
1108.4,643.4,1143192799,1
1124.6,655.1,1143192814,1
1123.3,650.7,1143192829,1
1091.0,601.2,1143192841,1
1080.4,585.3,1143192859,1
1074.4,569.7,1143192873,1
1077.8,560.5,1143192891,1
1105.5,562.4,1143192907,1
1089.1,553.0,1143192936,1
1105.8,539.6,1143192953,1
1113.6,530.5,1143192969,1
1133.0,522.8,1143192985,1
1131.5,527.2,1143193001,1
1126.1,524.8,1143193011,1
1128.5,526.4,1143193020,1
1143.4,557.6,1143193033,1
1152.6,576.9,1143193046,1
1156.9,584.3,1143193078,1
1133.3,541.3,1143193098,1
1136.4,528.4,1143193116,1
1183.4,599.5,1143193136,1
1178.6,591.4,1143193155,1
1194.1,612.3,1143193189,1
1242.7,672.7,1143193205,1
1139.4,518.3,1143193239,1
1162.4,549.9,1143193261,1
1172.7,605.4,1143193278,1
1178.2,645.8,1143193295,1
1182.9,659.0,1143193314,1
1225.3,666.5,1143193330,1
1175.6,611.0,1143193345,1
1138.4,560.1,1143193365,1
1150.4,545.7,1143193393,1
1187.8,545.7,1143193405,1
1141.3,502.9,1143193421,1
1159.8,474.7,1143193437,1
980.9,286.1,1143193450,1
965.2,269.1,1143193468,1
1011.9,321.4,1143193495,1
910.1,224.3,1143193529,1
913.0,225.0,1143193544,1
915.2,225.6,1143193558,1
902.2,227.9,1143193576,1
898.1,228.5,1143193588,1
935.0,299.8,1143193603,1
980.8,341.2,1143193635,1
998.2,374.3,1143193649,1
1001.7,399.8,1143193677,1
986.9,403.0,1143193693,1
985.2,401.5,1143193723,1
982.1,395.6,1143193737,1
987.4,392.2,1143193767,1
985.0,393.4,1143193783,1
979.4,386.5,1143193827,1
981.4,385.5,1143193845,1
1013.1,341.6,1143193858,1
1015.3,300.3,1143193872,1
1015.5,294.7,1143193903,1
1015.1,297.1,1143193917,1
1002.9,259.4,1143193947,1
980.5,242.8,1143193993,1
967.7,256.3,1143194009,1
954.1,239.3,1143194037,1
950.9,259.3,1143194052,1
966.2,264.1,1143194082,1
967.3,264.5,1143194097,1
977.0,264.0,1143194128,1
978.0,265.2,1143194140,1
883.1,404.3,1143194456,1
1052.4,283.7,1143194471,1
1001.5,319.5,1143194485,1
965.1,342.2,1143194500,1
960.0,335.9,1143194516,1
952.7,333.9,1143194531,1
962.3,352.5,1143194546,1
947.8,342.4,1143194579,1
948.1,343.9,1143194592,1
968.0,380.5,1143194622,1
969.0,380.1,1143194639,1
971.6,380.3,1143194653,1
970.0,384.5,1143194670,1
969.8,386.4,1143194682,1
965.8,386.0,1143194697,1
967.5,365.4,1143194727,1
972.3,348.8,1143194760,1
956.8,375.3,1143194773,1
949.7,389.4,1143194788,1
970.8,433.4,1143194804,1
968.8,405.5,1143194816,1
967.4,389.7,1143194832,1
975.1,448.1,1143194849,1
979.2,469.6,1143194880,1
980.0,480.1,1143194892,1
963.9,408.9,1143194905,1
912.6,506.0,1143194937,1
898.6,531.1,1143194952,1
936.5,549.1,1143194979,1
939.7,481.9,1143194995,1
953.7,494.3,1143195025,1
956.3,443.5,1143195041,1
950.1,445.8,1143195058,1
940.3,384.2,1143195070,1
930.3,361.0,1143195086,1
915.7,329.2,1143195130,1
915.7,384.9,1143195147,1
941.9,399.7,1143195176,1
867.6,498.2,1143195192,1
852.1,552.3,1143195206,1
881.9,485.8,1143195221,1
738.5,636.1,1143195248,1
788.6,549.7,1143195267,1
847.3,525.6,1143195283,1
912.7,637.4,1143195296,1
965.5,592.6,1143195330,1
977.6,544.0,1143195341,1
995.4,590.2,1143195376,1
1011.9,544.3,1143195387,1
994.5,585.6,1143195417,1
997.5,585.6,1143195436,1
995.0,588.9,1143195516,1
1009.9,317.4,1143195546,1
1009.3,383.9,1143195563,1
1010.0,340.8,1143195583,1
1026.6,387.5,1143195600,1
1017.9,376.8,1143195626,1
1042.8,407.6,1143195642,1
1023.2,361.7,1143195670,1
1035.1,378.6,1143195686,1
1017.9,362.6,1143195715,1
1032.8,402.2,1143195740,1
1034.6,431.7,1143195757,1
1023.0,442.2,1143195799,1
1003.8,396.6,1143195812,1
1000.8,431.2,1143195824,1
977.2,358.8,1143195851,1
990.8,439.6,1143195869,1
989.3,444.7,1143195879,1
990.0,436.2,1143195896,1
986.0,472.8,1143195926,1
991.6,408.0,1143195941,1
995.4,472.7,1143195958,1
997.9,447.2,1143195973,1
982.0,432.4,1143195988,1
985.8,441.8,1143196005,1
987.3,466.3,1143196016,1
984.4,458.1,1143196032,1
1026.2,561.6,1143196051,1
1026.1,549.2,1143196077,1
1030.0,567.9,1143196095,1
997.8,465.9,1143196123,1
1029.6,452.6,1143196140,1
1013.4,435.8,1143196166,1
1072.5,470.9,1143196184,1
1044.2,510.0,1143196197,1
1013.9,505.5,1143196230,1
972.8,398.6,1143196255,1
955.8,396.3,1143196273,1
960.2,415.3,1143196285,1
951.2,393.0,1143196301,1
966.6,448.8,1143196319,1
957.8,441.2,1143196345,1
992.9,531.1,1143196377,1
973.1,478.6,1143196392,1
974.1,499.0,1143196409,1
965.2,460.1,1143196424,1
952.4,437.0,1143196437,1
944.6,428.8,1143196455,1
916.7,423.4,1143196482,1
957.0,530.9,1143196498,1
951.3,451.6,1143196527,1
975.3,517.8,1143196544,1
909.0,418.8,1143196907,1
909.0,418.8,1143196936,1
893.8,404.7,1143196977,1
892.7,403.6,1143196993,1
949.1,556.9,1143197008,1
947.4,514.9,1143197023,1
