741.7,708.6,361235159
749.3,695.5,361235172
748.0,669.9,361235205
741.9,606.4,361235249
742.4,609.0,361235263
741.7,613.1,361235294
742.2,613.6,361235306
779.0,672.5,361235340
770.1,657.9,361235352
813.7,582.3,361235386
883.9,432.5,361235396
994.9,249.7,361235428
939.7,319.8,361235442
869.9,360.6,361235458
764.1,576.5,361235487
751.9,678.6,361235532
959.2,-17.7,361235610
603.1,598.6,361236000
741.7,640.4,361236026
740.7,617.3,361236043
739.3,600.0,361236072
739.2,593.3,361236090
737.8,583.5,361236137
770.7,272.7,361236164
778.2,254.7,361236178
790.9,260.6,361236209
783.7,258.0,361236223
907.4,394.5,361236254
919.1,557.1,361236296
962.6,575.5,361236314
913.7,526.3,361236342
919.9,462.0,361236358
921.9,608.1,361236388
914.7,786.0,361236407
917.7,809.3,361236432
824.5,479.6,361236450
1121.9,674.3,361236475
1155.1,737.6,361236493
817.1, 26.8,361236522
824.4,236.5,361236540
796.7,219.2,361236587
819.7,725.9,361236613
818.3,712.9,361236629
803.2,661.3,361236659
813.4,589.7,361236675
816.7,386.2,361236707
793.6,679.0,361236747
791.0,688.3,361236765
753.0,643.8,361236790
674.8,420.8,361236810
658.1,536.0,361236835
605.2,435.7,361236856
507.0,493.0,361236884
522.1,404.7,361236909
595.5,512.1,361236928
587.5,473.5,361236946
543.1,489.3,361236959
563.3,518.8,361236974
526.2,328.8,361236990
566.0,346.6,361237003
572.3,269.2,361237036
579.6,271.2,361237048
570.3,321.0,361237061
579.2,296.8,361237080
571.1,313.5,361237095
544.6,392.8,361237106
536.1,421.0,361237123
540.8,392.0,361237140
515.3,426.2,361237154
508.6,428.0,361237185
504.0,447.0,361237199
505.5,421.2,361237215
498.0,400.2,361237229
467.2,400.0,361237241
462.0,356.6,361237258
493.2,355.9,361237273
475.4,377.6,361237287
481.2,378.6,361237304
470.7,371.4,361237332
477.5,359.7,361237350
448.7,343.6,361237363
436.5,316.3,361237394
473.9,290.8,361237408
490.4,291.8,361237423
493.3,306.9,361237438
512.1,283.5,361237455
518.9,286.5,361237485
525.7,290.2,361237500
491.8,318.5,361237511
472.6,303.0,361237528
399.8,319.7,361237545
398.6,322.6,361237558
570.5,328.6,361237572
637.0,340.1,361237587
745.6,381.1,361237603
896.9,437.6,361237634
853.3,467.1,361237646
1042.6,637.5,361237662
1004.1,617.8,361237678
967.0,594.0,361237691
968.3,620.8,361237708
977.4,651.9,361237723
1002.3,685.3,361237736
1079.7,784.2,361237781
1110.4,933.7,361237814
1135.9,932.8,361237826
1130.4,908.8,361237858
1128.9,901.2,361237870
1131.6,893.6,361237902
1123.9,889.8,361237934
1124.5,898.4,361237950
1120.6,839.0,361237960
1179.1,929.7,361237994
1195.9,941.2,361238006
1215.9,973.2,361238037
1296.9,1127.2,361238051
1321.6,1070.0,361238084
1320.1,1118.6,361238096
1298.0,1098.8,361238113
1301.2,1103.8,361238128
1294.3,1078.3,361238140
1297.4,1094.4,361238173
1300.8,1122.0,361238202
1244.3,797.7,361238233
1265.7,837.2,361238262
1253.9,782.5,361238278
1215.7,874.7,361238308
1256.9,834.9,361238321
1336.2,1047.2,361238355
1345.5,1105.2,361238399
1340.4,1101.3,361238411
1383.4,958.3,361238443
1422.0,944.0,361238455
1472.7,932.3,361238490
1464.3,955.0,361238502
1534.0,884.2,361238537
1551.0,906.4,361238546
1582.5,976.0,361238562
1532.2,937.5,361238579
1507.9,831.8,361238593
1491.9,831.7,361238607
1485.4,857.0,361238624
1468.5,889.5,361238637
1454.0,898.9,361238654
1427.6,953.2,361238681
1405.7,976.1,361238699
1403.7,994.3,361238713
1425.0,996.4,361238744
1489.1,928.6,361238759
1489.5,906.5,361238788
1518.9,901.6,361238803
1502.4,875.7,361238835
1480.5,856.4,361238848
1458.4,819.5,361238880
1441.4,816.9,361238894
1441.7,825.4,361238905
1450.8,872.3,361238923
1451.6,869.0,361238939
1432.9,967.9,361238951
1422.6,939.1,361238984
1395.2,987.3,361238996
1375.9,1004.2,361239013
1419.9,956.4,361239031
1420.0,960.8,361239041
1505.8,783.1,361239058
1486.4,818.2,361239074
1405.9,912.5,361239086
1416.8,896.8,361239102
1370.4,927.6,361239132
1314.3,951.0,361239148
1330.4,906.9,361239163
1315.6,926.7,361239177
1438.9,773.6,361239193
1437.1,785.1,361239208
1409.5,810.3,361239220
1417.6,741.7,361239238
1416.9,737.4,361239253
1406.6,701.1,361239284
1400.5,713.5,361239299
1376.0,814.7,361239310
1321.2,985.4,361239329
1340.9,910.3,361239343
1343.2,955.3,361239355
1352.3,827.7,361239390
1391.6,952.6,361239704
1351.7,629.3,361239733
1380.1,702.0,361239749
1362.2,722.6,361239761
1351.8,751.4,361239777
1347.3,796.5,361239793
1351.6,809.0,361239805
1360.4,791.7,361239824
1361.5,821.0,361239838
1322.2,867.8,361239858
1314.5,855.4,361239884
1288.6,874.1,361239897
1264.2,860.3,361239914
1259.1,856.6,361239929
1259.5,841.2,361239943
1264.6,831.6,361239958
1252.2,823.3,361239972
1219.2,856.4,361239986
1227.8,842.0,361240003
1231.6,841.7,361240030
1298.2,790.3,361240048
1322.2,765.6,361240062
1329.5,758.6,361240074
1160.3,914.2,361240108
1058.1,1094.9,361240152
1185.1,880.8,361240184
1260.4,769.0,361240199
1213.7,832.5,361240210
1231.2,780.2,361240228
1220.3,788.5,361240244
1309.5,689.2,361240255
1283.1,721.8,361240279
1250.7,760.7,361240289
1212.6,813.0,361240300
1215.7,795.9,361240336
1223.1,782.5,361240348
1225.9,775.7,361240365
1219.8,780.6,361240379
1210.3,720.6,361240389
1215.9,687.7,361240409
1207.0,691.0,361240423
1243.0,685.6,361240437
1299.7,677.1,361240454
1280.8,699.9,361240481
1207.0,779.7,361240498
1186.3,765.8,361240514
1187.1,771.1,361240527
1191.7,796.5,361240544
1192.5,797.9,361240559
1185.4,777.1,361240571
1186.1,780.9,361240588
1203.5,740.9,361240603
1121.5,920.2,361240633
1137.8,894.8,361240649
1259.3,757.6,361240661
1297.6,775.8,361240677
1290.8,773.5,361240694
1322.8,776.1,361240706
1359.6,773.2,361240723
1345.7,788.4,361240737
1325.0,798.4,361240750
1305.4,869.4,361240784
1290.6,888.5,361240797
1247.2,944.5,361240813
1284.8,881.8,361240829
1287.1,872.2,361240842
1362.3,739.4,361240858
1354.5,764.2,361240874
1313.6,847.9,361240885
1325.0,833.7,361240903
1307.8,890.9,361240932
1292.1,913.6,361240948
1314.2,844.7,361240964
1291.1,873.6,361240976
1365.5,739.8,361240993
1339.8,785.8,361241008
1369.0,735.8,361241021
1419.8,719.7,361241038
1404.6,754.9,361241052
1407.3,720.6,361241085
1365.0,757.5,361241098
1367.5,713.3,361241109
1428.4,695.6,361241128
1407.0,729.6,361241145
1384.1,725.2,361241156
1403.2,690.5,361241172
1384.4,711.7,361241188
1358.3,742.4,361241200
1313.9,784.7,361241235
1307.7,783.8,361241245
1246.2,846.2,361241264
1286.6,778.9,361241277
1289.8,772.8,361241291
1347.3,713.2,361241307
1333.0,718.9,361241324
1361.4,690.2,361241335
1312.1,697.9,361241353
1399.9,611.1,361241381
1389.0,616.6,361241398
1384.9,617.9,361241413
1380.5,620.3,361241426
1277.5,698.4,361241443
1248.6,744.1,361241459
1280.2,750.5,361241473
1457.2,711.3,361241534
2150.7,1089.9,361241757
1898.5,529.8,361241847
1730.2,718.8,361241864
1613.6,710.6,361241893
1532.4,752.3,361241907
1490.9,746.8,361241938
1520.3,696.0,361241955
1336.1,709.8,361241985
1319.7,747.3,361242000
1323.7,752.3,361242010
1341.9,800.9,361242028
1351.6,796.3,361242043
1310.1,863.6,361242054
1296.8,862.2,361242072
1283.1,881.6,361242089
1285.2,876.7,361242101
1278.3,844.3,361242135
1285.3,859.5,361242146
1312.1,864.7,361242163
1320.4,895.7,361242178
1406.6,894.7,361242190
1410.0,897.0,361242209
1410.4,896.4,361242224
1390.7,903.3,361242235
1357.8,906.8,361242253
1346.4,911.9,361242280
1313.8,931.7,361242298
1253.5,970.2,361242313
1194.9,1046.7,361242325
1157.7,1084.6,361242342
1134.2,1073.5,361242358
1106.9,1113.4,361242370
1106.5,1113.9,361242387
1092.9,1128.1,361242403
1079.9,1136.9,361242434
1089.7,1113.8,361242448
1129.8,1070.2,361242459
1225.8,950.4,361242480
1268.6,890.2,361242493
1272.6,866.3,361242506
1296.2,817.9,361242522
1270.6,817.1,361242540
1267.2,817.6,361242550
1166.0,928.7,361242584
1168.0,934.9,361242597
1256.2,836.1,361242613
1284.0,806.7,361242629
1189.0,926.7,361242639
1374.3,676.7,361242659
1342.1,709.5,361242672
1326.6,727.4,361242685
1379.3,680.3,361242702
1274.0,807.3,361242731
1345.9,726.2,361242748
1405.0,661.6,361242762
1314.2,764.1,361242775
1299.3,784.6,361242807
1253.7,837.9,361242819
1187.8,905.7,361242853
1263.2,833.0,361242898
1265.7,845.2,361242910
1273.4,842.6,361242930
1275.4,838.9,361242943
1216.9,911.9,361242954
1205.1,924.4,361242975
1243.9,869.4,361242989
1216.8,916.0,361243000
1188.3,959.5,361243033
1257.1,835.0,361243046
1283.7,794.2,361243063
1275.9,788.3,361243078
1316.7,730.5,361243090
1339.3,687.1,361243107
1287.5,768.2,361243123
1294.2,761.0,361243134
1306.7,739.5,361243153
1354.9,662.8,361243183
1382.6,620.7,361243199
1332.7,660.4,361243213
1325.2,665.5,361243224
1278.6,651.0,361243245
1255.7,647.7,361243259
1313.0,630.0,361243270
1272.8,622.2,361243290
1259.3,620.4,361243304
1246.2,675.9,361243333
1247.0,683.4,361243347
1282.1,662.0,361243359
1256.8,679.1,361243379
1248.6,681.6,361243394
1282.2,659.4,361243406
1290.6,650.8,361243422
1273.3,658.7,361243438
1318.7,629.3,361243450
1291.5,629.3,361243484
1323.8,613.9,361243495
1256.2,655.8,361243514
1234.1,667.5,361243528
1308.5,636.7,361243540
1274.9,669.6,361243558
1261.9,680.4,361243573
1279.8,646.3,361243584
1311.7,619.9,361243604
1322.6,605.0,361243630
1303.9,613.2,361243648
1253.2,655.9,361243663
1295.5,649.3,361243675
1258.3,680.4,361243695
1239.7,689.6,361243708
1198.7,703.3,361243719
1155.1,715.9,361243738
1149.3,717.4,361243752
1181.9,729.3,361243786
1181.7,719.1,361243798
1161.0,719.2,361243810
1174.6,727.1,361243829
1187.6,724.2,361243842
1273.0,657.7,361243855
1278.7,653.5,361243872
1236.5,692.4,361243888
1234.2,694.7,361243899
1215.5,711.8,361243933
1198.8,711.3,361243945
1198.5,710.0,361243962
1294.2,476.0,361244053
1545.6,870.8,361244383
1683.6,660.7,361244413
1675.8,624.5,361244429
1497.3,722.0,361244473
1548.2,710.9,361244485
1372.9,780.1,361244503
1368.9,785.2,361244531
1310.1,939.1,361244549
1320.4,893.5,361244563
1327.7,871.4,361244574
1326.9,956.1,361244593
1310.0,983.1,361244608
1317.7,976.6,361244620
1328.5,908.1,361244637
1307.4,965.9,361244652
1300.1,963.3,361244684
1296.8,961.0,361244697
1284.2,954.7,361244709
1274.0,988.4,361244727
1261.8,958.9,361244743
1289.7,985.1,361244755
1288.2,986.5,361244774
1300.6,992.3,361244788
1306.5,1004.1,361244800
1398.5,904.9,361244833
1390.3,860.2,361244845
1378.2,874.2,361244864
1352.3,908.8,361244878
1371.2,869.6,361244890
1356.1,835.7,361244908
1359.1,822.8,361244922
1362.8,821.2,361244937
1324.5,789.1,361244954
1326.0,798.4,361244982
1314.6,785.9,361244998
1314.6,789.0,361245013
1304.9,796.1,361245024
1233.2,912.6,361245043
1232.1,923.4,361245058
1225.3,933.7,361245070
1233.8,919.2,361245089
1247.7,897.5,361245104
1282.3,826.4,361245134
1287.5,815.4,361245148
1303.6,804.6,361245160
1304.1,804.0,361245178
1306.0,803.9,361245194
1327.5,797.9,361245205
1332.1,800.8,361245223
1335.1,800.3,361245239
1378.1,778.4,361245249
1405.6,773.5,361245283
1406.5,749.8,361245295
1373.8,667.2,361245315
1396.0,683.6,361245328
1386.4,675.3,361245340
1390.9,657.2,361245357
1365.6,572.7,361245373
1368.8,562.3,361245384
1823.1,919.3,361245687
1529.6,1125.4,361245793
1739.3,350.6,361245807
1594.6,605.6,361245822
1558.8,617.5,361245835
1495.3,599.3,361245853
1471.0,604.6,361245881
1368.1,579.7,361245913
1385.4,673.7,361245926
1375.4,731.7,361245957
1390.5,741.5,361245970
1412.4,760.7,361245989
1411.7,753.5,361246003
1403.9,741.5,361246033
1407.2,746.0,361246047
1409.9,733.8,361246062
1430.0,690.0,361246078
1445.1,669.2,361246093
1465.8,662.9,361246106
1534.1,674.9,361246123
1526.7,693.1,361246139
1523.4,707.6,361246150
1511.2,731.0,361246183
1493.8,738.8,361246195
1490.1,736.6,361246213
1474.3,700.8,361246228
1459.5,746.8,361246241
1459.2,633.7,361246258
1455.3,642.7,361246273
1449.1,671.0,361246287
1434.8,729.3,361246303
1422.3,777.2,361246332
1416.8,776.9,361246347
1414.9,763.5,361246363
1424.7,740.4,361246375
1472.7,634.5,361246393
1480.1,627.0,361246410
1438.1,546.9,361246420
1435.7,552.8,361246438
1438.1,560.0,361246453
1452.0,619.2,361246483
1457.2,665.1,361246498
1456.8,669.3,361246510
1438.3,659.2,361246530
1439.3,650.8,361246543
1437.5,653.9,361246556
1428.5,652.6,361246572
1414.0,650.5,361246588
1415.6,648.6,361246601
1407.3,648.7,361246633
1441.2,637.3,361246645
1457.0,644.3,361246663
1461.8,629.8,361246678
1452.4,637.6,361246698
1428.9,621.7,361246709
1406.3,638.9,361246722
1384.1,654.0,361246737
1399.2,645.3,361246754
1391.6,675.5,361246784
